JghltopjwDUBDFPzINbmMw,9634.461538,-540.3076923,8,24.22348785
RuCFS7Zkg9pqvKOS1KYC9A,7262.769231,-333.5384615,8,4.809012413
RuCFS7Zkg9pqvKOS1KYC9A,11719.38462,-964.9230769,8,4.809012413
80pKMfzkBcAOBEbF-CizXQ,13987.69231,-1922.461538,8,359.0209656
80pKMfzkBcAOBEbF-CizXQ,8523.076923,-1575.384615,8,359.0209656
_yEeq6BUy1dlBovFS3cDIQ,8969.846154,-96,8,319.8551025
_yEeq6BUy1dlBovFS3cDIQ,1868.307692,-284.3076923,8,319.8551025
1SoVhTBAVSDnhFOVZyqhfg,8555.076923,-1083.076923,8,358.4526062
1SoVhTBAVSDnhFOVZyqhfg,1460.923077,-1553.230769,8,358.4526062
umvX0tiHwYwH1Rw4UjvliQ,588.3076923,-851.6923077,8,270.4194336
umvX0tiHwYwH1Rw4UjvliQ,5437.538462,-1096.615385,8,270.4194336
kYdwx1mUxJj308TV9eKCog,9453.538462,-1478.153846,8,276.2211304
kYdwx1mUxJj308TV9eKCog,13704.61538,-1335.384615,8,276.2211304
#NAME?,6451.692308,-1816.615385,8,4.180819511
#NAME?,14295.38462,-1625.846154,8,4.180819511
BmRRO6lJnw1C3STVE8q6-w,15800.61538,-1081.846154,8,0.20220542
BmRRO6lJnw1C3STVE8q6-w,5355.076923,-983.3846154,8,0.20220542
ysvQH6cXiVkFw-lMyNRV1Q,12371.69231,-695.3846154,8,262.4115601
ysvQH6cXiVkFw-lMyNRV1Q,7613.538462,-1282.461538,8,262.4115601
92WFAHWEHCCtEiLkxgg9tA,10328.61538,-673.2307692,8,198.1219788
92WFAHWEHCCtEiLkxgg9tA,13792,-1321.846154,8,198.1219788
egs0boHfzPW0LGszSF5jQw,3593.846154,-1510.153846,8,29.06395721
egs0boHfzPW0LGszSF5jQw,11799.38462,-1780.923077,8,29.06395721
6zBqH63JXbG91DZBx9VAKw,9335.384615,-2025.846154,8,101.4469223
6zBqH63JXbG91DZBx9VAKw,4006.153846,-2077.538462,8,101.4469223
dd3XXVb8eaIf5FcUAMqySg,772.9230769,-1443.692308,8,173.689621
dd3XXVb8eaIf5FcUAMqySg,15949.53846,-1874.461538,8,173.689621
nNHtehJ0XBvsktq_SUroJA,7076.923077,-1104,8,297.1345215
nNHtehJ0XBvsktq_SUroJA,2455.384615,-324.9230769,8,297.1345215
QP-wbK_b0uXCjHa8rGpDzg,15430.15385,-1363.692308,8,173.6959839
QP-wbK_b0uXCjHa8rGpDzg,13042.46154,-1714.461538,8,173.6959839
K3mMEOdiokYVBJgj2gT0_w,13319.38462,-1123.692308,8,18.33587074
K3mMEOdiokYVBJgj2gT0_w,11401.84615,-1611.076923,8,18.33587074
WoQQ5Drr4c7oTYtoYoYUpQ,4188.307692,-1054.769231,8,346.7501526
WoQQ5Drr4c7oTYtoYoYUpQ,8147.692308,-507.0769231,8,346.7501526
gYu7TWZ3rWiE4wAtrskM2A,9943.384615,-11.07692308,8,182.3958282
gYu7TWZ3rWiE4wAtrskM2A,584.6153846,-416,8,182.3958282
8u4pnk3W8noZvAyBLPFjrg,4345.846154,-1218.461538,8,87.35559845
8u4pnk3W8noZvAyBLPFjrg,12253.53846,-1672.615385,8,87.35559845
oVd3QpkKGQazBT71kpvnpQ,8347.076923,-268.3076923,8,153.8129578
oVd3QpkKGQazBT71kpvnpQ,695.3846154,-1252.923077,8,153.8129578
_ThcAfjL-9PVTI2IGWcIkg,14121.84615,-46.76923077,8,359.366333
_ThcAfjL-9PVTI2IGWcIkg,15579.07692,-128,8,359.366333
dB4oW8RM-ubt4KbZftWOXg,5121.230769,-745.8461538,8,359.8611755
dB4oW8RM-ubt4KbZftWOXg,14443.07692,-1001.846154,8,359.8611755
gWL6UI2XAV4uGWZ1dM-YXA,13992.61538,-608,8,29.55263519
gWL6UI2XAV4uGWZ1dM-YXA,7515.076923,-1921.230769,8,29.55263519
urZCirnylHaZC49uYruE3Q,10236.30769,-638.7692308,8,86.04226685
urZCirnylHaZC49uYruE3Q,15875.69231,-1969.230769,8,86.04226685
3jo9effBj2LY8YhhN-cM1g,12375.38462,-1948.307692,8,180.2685699
3jo9effBj2LY8YhhN-cM1g,11225.84615,-1705.846154,8,180.2685699
5CtpFRQk4kGip8YOMYTjMw,14428.30769,-1508.923077,8,233.754303
5CtpFRQk4kGip8YOMYTjMw,15367.38462,-718.7692308,8,233.754303
fmMub6D899aDUy-lqFWVDA,9060.923077,-1088,8,179.4591217
fmMub6D899aDUy-lqFWVDA,11198.76923,-24.61538462,8,179.4591217
q5kYH-7ULwRV24QLpnwB8g,14487.38462,-1229.538462,8,329.8209839
q5kYH-7ULwRV24QLpnwB8g,4235.076923,-201.8461538,8,329.8209839
YnoZkqPR2VqryFLjTBYbOw,643.6923077,-1214.769231,8,0.613811314
YnoZkqPR2VqryFLjTBYbOw,2616.615385,-1448.615385,8,0.613811314
SyBRKwoEe9GPdCDLFUtSGg,3524.923077,-631.3846154,8,269.493042
SyBRKwoEe9GPdCDLFUtSGg,5713.230769,-89.84615385,8,269.493042
xsa0YdR94Qz8bTYP0_N_Og,7977.846154,-2027.076923,8,351.0160217
xsa0YdR94Qz8bTYP0_N_Og,6925.538462,-1553.230769,8,351.0160217
F-b4qLFcdSOfTZ6fQIfk1Q,5062.153846,-1918.769231,8,180.8893738
F-b4qLFcdSOfTZ6fQIfk1Q,2466.461538,-550.1538462,8,180.8893738
fVFuNAzqNmIHqy4oQ03p6w,4119.384615,-1550.769231,8,37.04739761
fVFuNAzqNmIHqy4oQ03p6w,9011.692308,-355.6923077,8,37.04739761
DXCYcbKzmYWxfeJEi-_OOg,8168.615385,-614.1538462,8,359.8872681
DXCYcbKzmYWxfeJEi-_OOg,10156.30769,-1622.153846,8,359.8872681
o7JF010ln_V8N9QFkEoZLw,2492.307692,-1331.692308,8,270.2907715
o7JF010ln_V8N9QFkEoZLw,3980.307692,-76.30769231,8,270.2907715
lbWfyMiqrQoJiRjhgDFJlA,10018.46154,-1430.153846,8,320.1485596
lbWfyMiqrQoJiRjhgDFJlA,9057.230769,-897.2307692,8,320.1485596
epzYXGps8N0TDLWWn4vPUw,9124.923077,-1186.461538,8,52.97964859
epzYXGps8N0TDLWWn4vPUw,14920.61538,-1665.230769,8,52.97964859
1ra26Y1B3BEYLYk4HpzdVA,3923.692308,-932.9230769,8,179.1455841
1ra26Y1B3BEYLYk4HpzdVA,12088.61538,-38.15384615,8,179.1455841
D4wND1-X2aYKx1tPISqW0Q,4834.461538,-932.9230769,8,175.6994934
D4wND1-X2aYKx1tPISqW0Q,10697.84615,-408.6153846,8,175.6994934
2AFYKQFH1ZPfLsdM1szQKA,13518.76923,-185.8461538,8,318.7358093
2AFYKQFH1ZPfLsdM1szQKA,2322.461538,-875.0769231,8,318.7358093
BMnu1tDuzluXZ9T6LroeaA,2761.846154,-806.1538462,8,179.4983368
BMnu1tDuzluXZ9T6LroeaA,7443.692308,-1801.846154,8,179.4983368
e0k4ZXSqvV3lBGG-zqEBRA,16003.69231,-1657.846154,8,172.7875214
e0k4ZXSqvV3lBGG-zqEBRA,15678.76923,-409.8461538,8,172.7875214
sum4pvqJtIYNlPiTg9C1yA,8537.846154,-1405.538462,8,4.689461708
sum4pvqJtIYNlPiTg9C1yA,11943.38462,-1001.846154,8,4.689461708
WA4F32mE__gvoylOG-ge-A,14358.15385,-930.4615385,8,180.089859
WA4F32mE__gvoylOG-ge-A,532.9230769,-550.1538462,8,180.089859
2UE65dSFc0XAUL1C7vWuWw,12401.23077,-1803.076923,8,260.6156921
2UE65dSFc0XAUL1C7vWuWw,5462.153846,-1936,8,260.6156921
l-qt198eMBkWsMODihH2dw,1009.230769,-54.15384615,8,25.89002419
l-qt198eMBkWsMODihH2dw,3912.615385,-569.8461538,8,25.89002419
9C85ZkFtoYH5fjSdgX5mnw,8557.538462,-86.15384615,8,204.6465759
9C85ZkFtoYH5fjSdgX5mnw,11158.15385,-507.0769231,8,204.6465759
NRf4nUU9Yh145Fzc_WBAhg,3657.846154,-343.3846154,8,320.0076904
NRf4nUU9Yh145Fzc_WBAhg,2563.692308,-235.0769231,8,320.0076904
0lg88Ph-DuSTkY-vPfS14A,9107.692308,-1614.769231,8,86.8060379
0lg88Ph-DuSTkY-vPfS14A,11811.69231,-1787.076923,8,86.8060379
xknXWuoxVvX58NGN6sJ2vQ,1132.307692,-392.6153846,8,332.0778503
xknXWuoxVvX58NGN6sJ2vQ,861.5384615,-2038.153846,8,332.0778503
4_CLnATjDkdNzG-Bp0tcQQ,8493.538462,-627.6923077,8,91.13948822
4_CLnATjDkdNzG-Bp0tcQQ,8952.615385,-353.2307692,8,91.13948822
BnNslKXkN6VExflPOKJ8jw,11846.15385,-1857.230769,8,269.1636047
BnNslKXkN6VExflPOKJ8jw,4944,-723.6923077,8,269.1636047
MdCkklI6d50H4bJN5hLtEA,15604.92308,-416,8,89.10811615
MdCkklI6d50H4bJN5hLtEA,4706.461538,-1159.384615,8,89.10811615
TSzvTz4a1l-1DaBffhhNuw,14048,-2067.692308,8,270.0007935
TSzvTz4a1l-1DaBffhhNuw,13382.15385,-1287.384615,8,270.0007935
d_EQQX3z6Qv1_zVJukEEBg,15569.23077,-519.3846154,8,57.74475861
d_EQQX3z6Qv1_zVJukEEBg,5927.384615,-337.2307692,8,57.74475861
dpZS69MIbZKjGYEhRzjxLw,12345.84615,-1468.307692,8,21.17170143
dpZS69MIbZKjGYEhRzjxLw,4641.230769,-808.6153846,8,21.17170143
oSbLqSBfu6DdIBmd4nLnhw,6871.384615,-1975.384615,8,119.6860809
oSbLqSBfu6DdIBmd4nLnhw,5143.384615,-801.2307692,8,119.6860809
gX8VlChRaWS1ONJjULiwbg,12499.69231,-1362.461538,8,62.03539658
gX8VlChRaWS1ONJjULiwbg,6781.538462,-934.1538462,8,62.03539658
-8MJ6lbwwx0JSFY0NhXXYQ,11131.07692,-1752.615385,8,348.0852356
-8MJ6lbwwx0JSFY0NhXXYQ,11170.46154,-1657.846154,8,348.0852356
IE6mM67r10yhhE7HcULmPA,6178.461538,-952.6153846,8,245.5426331
IE6mM67r10yhhE7HcULmPA,4254.769231,-2077.538462,8,245.5426331
TPiXHk8dVgutcaMITp39kQ,13540.92308,-887.3846154,8,0.397984684
TPiXHk8dVgutcaMITp39kQ,7420.307692,-221.5384615,8,0.397984684
gF93vTTG1Fci1LM2ECGSaA,5796.923077,-946.4615385,8,91.70792389
gF93vTTG1Fci1LM2ECGSaA,4855.384615,-2054.153846,8,91.70792389
_OZWlIqjmDdwGy7rE8VKAg,12430.76923,-1992.615385,8,268.9469299
_OZWlIqjmDdwGy7rE8VKAg,15916.30769,-1076.923077,8,268.9469299
DaDkEo_RMthIinrYO1AmRg,11266.46154,-1617.230769,8,90.72372437
DaDkEo_RMthIinrYO1AmRg,6372.923077,-647.3846154,8,90.72372437
aRutmcv8nbLAJDyi35hv0g,13124.92308,-1768.615385,8,268.9374695
aRutmcv8nbLAJDyi35hv0g,10119.38462,-272,8,268.9374695
l5iehKhf59KY2Ro1N_MD9w,7704.615385,-1841.230769,8,89.81138611
l5iehKhf59KY2Ro1N_MD9w,5200,-708.9230769,8,89.81138611
qCCe2wZRd34_66yysCCh3A,5964.307692,-1004.307692,8,269.3230896
qCCe2wZRd34_66yysCCh3A,1308.307692,-793.8461538,8,269.3230896
oWacB_PuNgyTIxe3qr_sDg,9533.538462,-1470.769231,8,88.22892761
oWacB_PuNgyTIxe3qr_sDg,381.5384615,-1377.230769,8,88.22892761
BsaTSAnctiHRugzIyp3f0g,9188.923077,-486.1538462,8,88.42416382
BsaTSAnctiHRugzIyp3f0g,15756.30769,-398.7692308,8,88.42416382
EX0bmrh4-6AyAwmOHoEjyA,4854.153846,-77.53846154,8,29.8497982
EX0bmrh4-6AyAwmOHoEjyA,4860.307692,-1384.615385,8,29.8497982
QXpg36XzwalEXZVhT1SsBg,9392,-1886.769231,8,207.0392914
QXpg36XzwalEXZVhT1SsBg,15891.69231,-1648,8,207.0392914
nTol0mPdHLvkBYOC2VYToA,15906.46154,-750.7692308,8,359.3034668
nTol0mPdHLvkBYOC2VYToA,3073.230769,-797.5384615,8,359.3034668
UwbRrxsCH-oWCdW5JN7oUw,9539.692308,-289.2307692,8,30.58311081
UwbRrxsCH-oWCdW5JN7oUw,13049.84615,-123.0769231,8,30.58311081
BGzau8wh4FRwIFiqBsZIxA,560,-1799.384615,8,327.1031494
BGzau8wh4FRwIFiqBsZIxA,9543.384615,-888.6153846,8,327.1031494
BiXv3WukFJAs-LOsqby0zw,720,-1726.769231,8,135.2052917
BiXv3WukFJAs-LOsqby0zw,14850.46154,-1704.615385,8,135.2052917
1yMlS8aOFkyuUNk-mqVpQg,9156.923077,-525.5384615,8,178.5315857
1yMlS8aOFkyuUNk-mqVpQg,12668.30769,-697.8461538,8,178.5315857
yR51O4ESGrxvZxlaO6bi7A,1764.923077,-1385.846154,8,109.0369797
yR51O4ESGrxvZxlaO6bi7A,5373.538462,-1846.153846,8,109.0369797
IiRE5YiOovLIqZ9gasHm_w,6429.538462,-504.6153846,8,0.268625736
IiRE5YiOovLIqZ9gasHm_w,4398.769231,-1552,8,0.268625736
205wWrVrhCNrwIXS-jwFzA,612.9230769,-1388.307692,8,302.4109802
205wWrVrhCNrwIXS-jwFzA,765.5384615,-1203.692308,8,302.4109802
CwWY4zHjXi4cdFjhltjcww,8004.923077,-296.6153846,8,359.4447327
CwWY4zHjXi4cdFjhltjcww,14072.61538,-1542.153846,8,359.4447327
_i0dOjw2KTt4rUbkffuu7A,13767.38462,-740.9230769,8,89.9733963
_i0dOjw2KTt4rUbkffuu7A,5890.461538,-75.07692308,8,89.9733963
iKQUgAy3Qng_G5aAZrrAqQ,5399.384615,-1808,8,40.29335403
iKQUgAy3Qng_G5aAZrrAqQ,8071.384615,-835.6923077,8,40.29335403
hA9h5dorPzxe7TeKDbm9rw,12592,-579.6923077,8,180.7278137
hA9h5dorPzxe7TeKDbm9rw,12524.30769,-254.7692308,8,180.7278137
vmbTc-6wsYazrjywh5xnUw,15218.46154,-1591.384615,8,95.36864471
vmbTc-6wsYazrjywh5xnUw,4908.307692,-738.4615385,8,95.36864471
_zDerr4r6cyvipeYfrVVJQ,5726.769231,-2006.153846,8,295.6425171
_zDerr4r6cyvipeYfrVVJQ,14183.38462,-932.9230769,8,295.6425171
k23kc7Xv1jMJPc8IpxoesQ,12502.15385,-1309.538462,8,41.88804626
k23kc7Xv1jMJPc8IpxoesQ,3577.846154,-1987.692308,8,41.88804626
Myaokxnbzk02YmzuQueycQ,854.1538462,-1965.538462,8,266.0821533
Myaokxnbzk02YmzuQueycQ,6464,-1267.692308,8,266.0821533
dXGN2UENaBveqNuIOj6U-g,1230.769231,-593.2307692,8,8.604957581
dXGN2UENaBveqNuIOj6U-g,3400.615385,-737.2307692,8,8.604957581
C53067ydrIIbtOGk9Vb7Zw,9673.846154,-224,8,230.2227478
C53067ydrIIbtOGk9Vb7Zw,6166.153846,-57.84615385,8,230.2227478
oacBe9MVrJGzrVZYZpfR5A,9735.384615,-1494.153846,8,45.94758606
oacBe9MVrJGzrVZYZpfR5A,4009.846154,-33.23076923,8,45.94758606
OKRLqMO9soGGsqSp7e-YmA,3772.307692,-1934.769231,8,6.593518257
OKRLqMO9soGGsqSp7e-YmA,15360,-1821.538462,8,6.593518257
LEn0HiqwG3JEcst164G7_Q,1747.692308,-292.9230769,8,329.4609375
LEn0HiqwG3JEcst164G7_Q,8193.230769,-1595.076923,8,329.4609375
fBDfuYTRyGMXT6cgJOdSww,7186.461538,-1344,8,174.1999054
fBDfuYTRyGMXT6cgJOdSww,5677.538462,-1138.461538,8,174.1999054
ldonyg07uBZaBZdsoLo-4w,3849.846154,-610.4615385,8,180.2637024
ldonyg07uBZaBZdsoLo-4w,7009.230769,-990.7692308,8,180.2637024
S3DREANp0DnokEtZU-HcXw,3458.461538,-267.0769231,8,358.9308777
S3DREANp0DnokEtZU-HcXw,9224.615385,-1531.076923,8,358.9308777
GUHLeza3_msRdKpZNbPIIQ,12075.07692,-448,8,359.2427368
GUHLeza3_msRdKpZNbPIIQ,8268.307692,-1719.384615,8,359.2427368
lk95zcW0edw2sZCB1rMPTA,13937.23077,-1495.384615,8,106.5669403
lk95zcW0edw2sZCB1rMPTA,11192.61538,-462.7692308,8,106.5669403
N7XP_itKYSRPtDObOgrBVg,3382.153846,-1787.076923,8,140.0160522
N7XP_itKYSRPtDObOgrBVg,15841.23077,-870.1538462,8,140.0160522
m8JdrN7g6CR32k7V2j4ypw,15422.76923,-1438.769231,8,328.1319885
m8JdrN7g6CR32k7V2j4ypw,11865.84615,-579.6923077,8,328.1319885
FOTepGbyk7U045xbX4dCow,2131.692308,-749.5384615,8,225.4124756
FOTepGbyk7U045xbX4dCow,13249.23077,-988.3076923,8,225.4124756
qB4VmYOOJgxbKqnnVoJ6OQ,9275.076923,-486.1538462,8,119.7342758
qB4VmYOOJgxbKqnnVoJ6OQ,13469.53846,-2023.384615,8,119.7342758
m_kUfjWsAP4BV676M-Wpbg,7799.384615,-2003.692308,8,73.2455368
m_kUfjWsAP4BV676M-Wpbg,9131.076923,-1724.307692,8,73.2455368
Anx8hI7TeJ72umn3bqGF8w,15291.07692,-571.0769231,8,207.4945984
Anx8hI7TeJ72umn3bqGF8w,7568,-1911.384615,8,207.4945984
62IfSMnh5ctCtSLec82ViA,11648,-652.3076923,8,90.36934662
62IfSMnh5ctCtSLec82ViA,1741.538462,-1129.846154,8,90.36934662
Aks183yxvoz_2rbEVkuD5A,1506.461538,-1497.846154,8,181.9679871
Aks183yxvoz_2rbEVkuD5A,12635.07692,-488.6153846,8,181.9679871
k1p--Nt62jpKjnnXOCUJ7Q,7084.307692,-1640.615385,8,0.437412769
k1p--Nt62jpKjnnXOCUJ7Q,10889.84615,-404.9230769,8,0.437412769
SC4H1odGTqw-XUUcu_qEIw,13849.84615,-1458.461538,8,283.2034607
SC4H1odGTqw-XUUcu_qEIw,3326.769231,-1779.692308,8,283.2034607
h23DpudAUQLh6JtsZcPseg,4566.153846,-1789.538462,8,355.7403259
h23DpudAUQLh6JtsZcPseg,15447.38462,-1398.153846,8,355.7403259
gW8G_1ENt3F4OX4qiGsxtw,10171.07692,-1266.461538,8,299.8850098
gW8G_1ENt3F4OX4qiGsxtw,7481.846154,-251.0769231,8,299.8850098
1dnAiKH-j56Oc1NGDoZ8-A,4297.846154,-1428.923077,8,187.675766
1dnAiKH-j56Oc1NGDoZ8-A,6118.153846,-2029.538462,8,187.675766
EcbSAdjcTK4heDn52P_zDg,1515.076923,-1299.692308,8,173.7439117
EcbSAdjcTK4heDn52P_zDg,2478.769231,-2080,8,173.7439117
lPU9P1LQ3uOaPOSU8e8jHg,3824,-884.9230769,8,88.496315
lPU9P1LQ3uOaPOSU8e8jHg,13952,-104.6153846,8,88.496315
MukIeCxB5Vp84Z7spLn71g,14977.23077,-1852.307692,8,182.7503204
MukIeCxB5Vp84Z7spLn71g,498.4615385,-595.6923077,8,182.7503204
jz4f9KqoeDUKkhW334i9ew,10914.46154,-1298.461538,8,255.0206451
jz4f9KqoeDUKkhW334i9ew,14407.38462,-97.23076923,8,255.0206451
ZdFD4aCWW9BzUczhR_cYcg,1698.461538,-25.84615385,8,226.8588257
ZdFD4aCWW9BzUczhR_cYcg,1234.461538,-1675.076923,8,226.8588257
RdyHbVrgcJJdWQIpOk54jg,9046.153846,-491.0769231,8,269.8634338
RdyHbVrgcJJdWQIpOk54jg,691.6923077,-825.8461538,8,269.8634338
mukPZ-bau9UuVoY6IaLpDA,5238.153846,-1593.846154,8,218.4590302
mukPZ-bau9UuVoY6IaLpDA,9619.692308,-1992.615385,8,218.4590302
egF4l4fJZz2i_9v0xQDL0Q,4814.769231,-1958.153846,8,89.75999451
egF4l4fJZz2i_9v0xQDL0Q,6390.153846,-1869.538462,8,89.75999451
GshPIFxl0tGgwdS2qcF0ng,3868.307692,-1886.769231,8,359.1291809
GshPIFxl0tGgwdS2qcF0ng,3069.538462,-1266.461538,8,359.1291809
jc7Gv9henk-PMXLO4Sq7zw,3122.461538,-1794.461538,8,180.9546204
jc7Gv9henk-PMXLO4Sq7zw,7634.461538,-838.1538462,8,180.9546204
Af0g4wjCuFldr-Hl7BEyHg,1303.384615,-1131.076923,8,134.625824
Af0g4wjCuFldr-Hl7BEyHg,7650.461538,-1870.769231,8,134.625824
KNqpqoiAo51zDgLJZGXmqg,9164.307692,-160,8,88.62033081
KNqpqoiAo51zDgLJZGXmqg,6008.615385,-1159.384615,8,88.62033081
V9Sgcvy7cGSuJD39dOFzvg,4035.692308,-1650.461538,8,359.0170898
V9Sgcvy7cGSuJD39dOFzvg,1220.923077,-390.1538462,8,359.0170898
DUnAYMTUs2iOGbzWbEef5w,5031.384615,-436.9230769,8,3.685623169
