X4T2OzGWwtPErlnt4UUezA,8590,-769,7,179.3738708496,228.6383972168,t
X4T2OzGWwtPErlnt4UUezA,11562,-842,7,179.3738708496,351.6473083496,t
X4T2OzGWwtPErlnt4UUezA,12490,-290,7,179.3738708496,351.6473083496,t
nuLtBSL0oi5q8f2L9rUDpw,12825,-333,1,156.8522949219,345.7165222168,t
-4euw6Bo4wd6bEdPsGMSDA,4748,-535,4,179.924621582,126.9665145874,t
o80xlj0GSry-e2oqhc4-Ng,6790,-511,1,225.5048370361,194.4665222168,t
o80xlj0GSry-e2oqhc4-Ng,11128,-1820,1,225.5048370361,311.8415222168,t
o80xlj0GSry-e2oqhc4-Ng,2781,-453,1,225.5048370361,77.1897354126,t
o80xlj0GSry-e2oqhc4-Ng,3300,-349,1,225.5048370361,87.7254486084,t
o80xlj0GSry-e2oqhc4-Ng,4566,-281,1,225.5048370361,119.3325881958,t
siXRqHUXYzGq5AcsA-t5_w,12732,-371,1,148.6483917236,346.6540222168,t
siXRqHUXYzGq5AcsA-t5_w,1115,-297,1,148.6483917236,19.600446701,t
siXRqHUXYzGq5AcsA-t5_w,3368,-632,2,148.6483917236,88.7075881958,t
tsQCP0dESKd1i050ui7xUw,11905,-449,3,181.6418914795,328.5200805664,t
fw8T86pC_kXzXo8erfkuYg,8588,-431,1,89.1230163574,234.9754486084,t
0R2JTLibSCNsNb7aGNUzWg,12071,-822,1,269.8357543945,296.125,t
0R2JTLibSCNsNb7aGNUzWg,12448,-532,7,269.8357543945,319.375,t
0R2JTLibSCNsNb7aGNUzWg,2731,-389,1,269.8357543945,72.8303604126,t
0R2JTLibSCNsNb7aGNUzWg,4716,-257,1,269.8357543945,128.5446472168,t
0R2JTLibSCNsNb7aGNUzWg,5274,-283,1,269.8357543945,140.7767791748,t
oqg9ULHZul23xfU6DwTRNg,11057,-430,7,268.2111816406,285.2589416504,t
MR_mLWadHsir9fGq6hY-VQ,8716,-221,3,268.048034668,231.7767791748,t
WWRq8hx_qzBmTiSkSBjEqQ,7945,-353,7,268.8961791992,223.6517791748,t
_bdvwqTME_4WclFD9RTlnA,4002,-172,7,270.2519836426,116.3303604126,t
_bdvwqTME_4WclFD9RTlnA,4393,-323,7,270.2519836426,116.3303604126,t
_bdvwqTME_4WclFD9RTlnA,8988,-318,7,270.2519836426,262.1339416504,t
_bdvwqTME_4WclFD9RTlnA,9434,-156,7,270.2519836426,262.1339416504,t
bbumDNC0aFzrW84RvDe1mA,9088,-342,7,271.2530517578,250.7946472168,t
bbumDNC0aFzrW84RvDe1mA,9469,-174,7,271.2530517578,250.7946472168,t
ig94UMG8HPmviXTSIqYBug,7897,-478,7,270.4001464844,205.2589263916,t
ig94UMG8HPmviXTSIqYBug,5046,-472,7,270.4001464844,138.7410736084,t
7FHrvAt1ZEjoMb4y2ez7VA,6051,-302,7,179.1454162598,171.5178527832,t
7FHrvAt1ZEjoMb4y2ez7VA,7216,-439,7,179.1454162598,171.5178527832,t
JMb98vfoTjjSpqDvEak8WA,5285,-594,7,179.559463501,171.7053527832,t
JMb98vfoTjjSpqDvEak8WA,7411,-587,7,179.559463501,171.7053527832,t
8FW0k0_gaCdaaLNcUSCS2w,7345,-606,7,178.7322235107,171.7053527832,t
1jJFneApa04_sKtli65CFA,7506,-562,7,179.2516021729,171.7053527832,t
eQd5EKmav9b0l-awjJNnbQ,5542,-544,7,179.7255706787,171.7053527832,t
eQd5EKmav9b0l-awjJNnbQ,7389,-443,7,179.7255706787,171.7053527832,t
dXMygXJmyKWI9LlqC6uW6A,5484,-582,7,180.10496521,171.7053527832,t
dXMygXJmyKWI9LlqC6uW6A,7696,-662,7,180.10496521,171.7053527832,t
siXRqHUXYzGq5AcsA-t5_w,10292,-1537,1,148.6483917236,266.0290222168,t
siXRqHUXYzGq5AcsA-t5_w,1675,-307,1,148.6483917236,36.0290184021,t
o80xlj0GSry-e2oqhc4-Ng,12350,-801,3,225.5048370361,334.1450805664,t
0R2JTLibSCNsNb7aGNUzWg,11029,-451,7,269.8357543945,296.125,t
0R2JTLibSCNsNb7aGNUzWg,2028,-571,1,269.8357543945,50.125,t
0R2JTLibSCNsNb7aGNUzWg,7072,-370,1,269.8357543945,182.1160736084,t
WWRq8hx_qzBmTiSkSBjEqQ,10573,-254,7,268.8961791992,279.0089416504,t
_bdvwqTME_4WclFD9RTlnA,5543,-597,7,270.2519836426,141.6875,t
rlSgPVulE0M8fPAAqLP0aA,947,-377,7,179.0054321289,20.9553565979,t
rlSgPVulE0M8fPAAqLP0aA,12563,-461,7,179.0054321289,20.9553565979,t
8FW0k0_gaCdaaLNcUSCS2w,5410,-595,7,178.7322235107,171.7053527832,t
btE1XPhHzFhoxufTOvbsBQ,5156,-707,7,178.3056182861,171.7053527832,t
btE1XPhHzFhoxufTOvbsBQ,7856,-748,7,178.3056182861,171.7053527832,t
1jJFneApa04_sKtli65CFA,5667,-483,7,179.2516021729,171.7053527832,t
c3TGf4tL2JqHNoWXcVnJmQ,5939,-272,7,180.0667877197,171.7053527832,t
c3TGf4tL2JqHNoWXcVnJmQ,7405,-519,7,180.0667877197,171.7053527832,t
c3TGf4tL2JqHNoWXcVnJmQ,4701,-798,7,180.0667877197,171.7053527832,t
kq4M0UEWF_myFt4WFcSn4Q,5745,-410,7,179.344329834,171.7053527832,t
kq4M0UEWF_myFt4WFcSn4Q,7277,-481,7,179.344329834,171.7053527832,t
as0bqAUy7uLOusECzZFM6w,5529,-565,7,179.226852417,171.7053527832,t
as0bqAUy7uLOusECzZFM6w,7487,-647,7,179.226852417,171.7053527832,t
nH5ge2STNY-OOx9T-amb-g,5798,-379,7,179.4209442139,171.7053527832,t
nH5ge2STNY-OOx9T-amb-g,7146,-364,7,179.4209442139,171.7053527832,t
hFX4Wsv7vpwzbEAR_3ye9w,5638,-447,7,179.2884674072,171.7053527832,t
hFX4Wsv7vpwzbEAR_3ye9w,7452,-549,7,179.2884674072,171.7053527832,t
Txu7EFydNVHJHFUuvxE82g,6003,-240,7,179.2451934814,171.7053527832,t
Txu7EFydNVHJHFUuvxE82g,7145,-402,7,179.2451934814,171.7053527832,t
iTnYLBqNEMj2j3gJ_WNNPQ,821,-364,7,178.758682251,12.1428575516,t
iTnYLBqNEMj2j3gJ_WNNPQ,12614,-442,7,178.758682251,12.1428575516,t
C53lWbNeptMILHvCM9PPEg,5371,-526,7,178.6351165771,173.5803527832,t
C53lWbNeptMILHvCM9PPEg,7456,-583,7,178.6351165771,173.5803527832,t
UbeMFV2VdVk0he6Qd37jdA,5541,-551,7,177.9273834229,173.5803527832,t
UbeMFV2VdVk0he6Qd37jdA,7749,-701,1,177.9273834229,211.6607208252,t
UbeMFV2VdVk0he6Qd37jdA,6003,-328,7,177.9273834229,179.6071472168,t
0_MmwI4h5zvjpIicsv7l-A,6136,-291,7,177.5729217529,179.9642791748,t
CfdeCNohW1Dag4_OblCfhw,9090,-1006,1,177.6046447754,244.0714263916,t
PGA8KzfHsiLArN4xXk2Bvw,8167,-756,1,178.0833435059,224.9642791748,t
PGA8KzfHsiLArN4xXk2Bvw,5787,-526,7,178.0833435059,171.3035736084,t
PGA8KzfHsiLArN4xXk2Bvw,6075,-281,7,178.0833435059,171.3035736084,t
Bzy4YCHarFpaHR3RbjJGow,4965,-1246,1,335.2983398438,128.9821472168,t
Bzy4YCHarFpaHR3RbjJGow,7552,-671,1,335.2983398438,208,t
vhd4KteG1jZlG9MRKqnTFw,10183,-719,1,331.3913879395,277.1071472168,t
vhd4KteG1jZlG9MRKqnTFw,12913,-1024,1,331.3913879395,9.875,t
ILrj05Q-vh2LXpQ65wVcjA,2938,-1818,1,325.8639831543,73.7142868042,t
MF-vteCVnoPMiGQJlZW1gg,1237,-750,1,359.6305541992,21.0625,t
MF-vteCVnoPMiGQJlZW1gg,11064,-552,1,359.6305541992,299.6875,t
MF-vteCVnoPMiGQJlZW1gg,5100,-602,1,359.6305541992,145.1875,t
MF-vteCVnoPMiGQJlZW1gg,8373,-443,1,359.6305541992,228.25,t
rHuZNoGD69V3G_X6JAmduQ,11484,-344,3,359.83984375,308.125,t
wPRmMhf7mIByULmiGRvtkQ,8867,-460,7,359.0856933594,242.6875,t
wPRmMhf7mIByULmiGRvtkQ,11352,-447,7,359.0856933594,320.3125,t
ocngR5NuIPU7l44s9vi1Aw,11843,-388,7,358.8486328125,349.5625,t
bTTUqyuYOspq-3apEBuHQA,11681,-435,7,358.6701049805,349.5625,t
G-PFANt7ZawUvbDgfovx7w,11714,-419,7,358.607421875,349.5625,t
5tZ8J4vRCS0VlMbYef0IaA,11714,-449,7,358.228302002,349.5625,t
hQsmb6bY_D9XmaXpF0_OHw,11943,-382,7,356.0738220215,349.5625,t
T-1mFxLJf_fiCQ84OFWYlg,11548,-445,7,348.3978881836,349.5625,t
nD7UxGyT7WLfACPtHoi1tw,11669,-345,7,344.4162902832,349.5625,t
YgJoThbZEuR-J24r9aty9g,2003,-748,1,354.5855712891,29.875,t
xuSWu_LTgf5WL27LXNQoEg,4617,-674,1,356.5087280273,89.875,t
QYMjfJmhxT2HIOmC3a4e_A,11585,-469,7,359.6813049316,349,t
FIORFYbf57vyEvZ2lu4Apw,11723,-416,7,359.4651184082,349,t
XPjIBuRLK3dtpELVC5Madw,1160,-584,1,0.6331762075,37.375,t
DPBjYjd5obfpICY8hvJtFA,11651,-299,7,342.1739807129,349.5625,t
VWLTOeqPVI3pJYRSHiwdtQ,1306,-741,1,338.878692627,40.5625,t
k1Dte-loTjZQkcK_Dus67Q,11693,-362,7,351.3720092773,351.625,t
xuSWu_LTgf5WL27LXNQoEg,4539,-579,3,356.5087280273,130.375,t
x_Z3EbElyJHz5PAozesF6Q,12116,-392,7,0.0437680483,11.5,t
5llOAU2L91izgZ2u57HbLw,11676,-434,7,0.1799913496,349,t
GPWdfiP3uwlT-FkjsiLdtQ,11563,-442,7,0.2973052859,349,t
XPjIBuRLK3dtpELVC5Madw,11405,-448,1,0.6331762075,335.5,t
q7xl3KJIO2sKB1M4vPe9-A,2238,-804,1,340.2168579102,49.9375,t
q7xl3KJIO2sKB1M4vPe9-A,153,-355,1,340.2168579102,1.375,t
VWLTOeqPVI3pJYRSHiwdtQ,4433,-505,1,338.878692627,108.4375,t
kgbo4HWH1lprvCj5_bn22w,11607,-284,7,341.3288574219,351.625,t
YgJoThbZEuR-J24r9aty9g,730,-298,1,354.5855712891,18.625,t
x_Z3EbElyJHz5PAozesF6Q,7932,-389,7,0.0437680483,231.0625,t
SkV2UByjBtbRzzaP0BHGlw,12009,-374,7,359.7151794434,349,t
x-xA8gcB4FbCDTyJst1G9A,3423,-984,1,341.4660949707,106.1875,t
5-IBzUA-AsMuyNejN2V4_w,11619,-326,7,347.0100097656,351.625,t
xuSWu_LTgf5WL27LXNQoEg,1594,-567,1,356.5087280273,40.1875,t
xuSWu_LTgf5WL27LXNQoEg,2247,-425,7,356.5087280273,90.25,t
x-xA8gcB4FbCDTyJst1G9A,9890,-683,1,341.4660949707,284.125,t
h8YuVo0uybc9eneVvPrYkw,7541,-531,1,269.7083740234,231.4375,t
SIRiUbNpH54imxj-z01Wnw,8056,-425,1,270.9145202637,214.75,t
8DxpSYpiN0GJq96MEM4AQQ,441,-708,1,270.54296875,356.1339416504,t
BXRpQcSCGeDCPOMxCTelvA,2401,-425,1,180.6540374756,65.6026763916,t
BXRpQcSCGeDCPOMxCTelvA,3306,-288,1,180.6540374756,95.8370513916,t
BXRpQcSCGeDCPOMxCTelvA,4860,-209,1,180.6540374756,135.4464263916,t
BXRpQcSCGeDCPOMxCTelvA,6993,-306,1,180.6540374756,191.1808013916,t
BXRpQcSCGeDCPOMxCTelvA,7619,-449,1,180.6540374756,208.1964263916,t
BXRpQcSCGeDCPOMxCTelvA,9814,-912,1,180.6540374756,271.1964416504,t
BXRpQcSCGeDCPOMxCTelvA,11668,-1147,1,180.6540374756,311.6964416504,t
BXRpQcSCGeDCPOMxCTelvA,5526,-209,6,180.6540374756,152.3214263916,t
TlPQkibClqX2pINUj2aItw,2914,-360,1,180.0440979004,80.4196395874,t
SIRiUbNpH54imxj-z01Wnw,8222,-265,1,270.9145202637,210.2410736084,t
SIRiUbNpH54imxj-z01Wnw,9254,-157,6,270.9145202637,248.5446472168,t
jG8AO_huk-rxp2ItAdWYWQ,10882,-899,7,270.5528869629,277.046875,t
jG8AO_huk-rxp2ItAdWYWQ,8455,-669,7,270.5528869629,232.796875,t
jG8AO_huk-rxp2ItAdWYWQ,2596,-544,7,270.5528869629,86.171875,t
jG8AO_huk-rxp2ItAdWYWQ,2926,-142,7,270.5528869629,86.171875,t
jG8AO_huk-rxp2ItAdWYWQ,3952,-12,7,270.5528869629,86.171875,t
jG8AO_huk-rxp2ItAdWYWQ,4429,-289,7,270.5528869629,86.171875,t
2ot-zKMf4sW-u-3ds4M7iw,2632,-612,7,270.5751647949,100.984375,t
2ot-zKMf4sW-u-3ds4M7iw,2925,-183,7,270.5751647949,100.984375,t
2ot-zKMf4sW-u-3ds4M7iw,5137,-491,7,270.5751647949,100.984375,t
I0JLM_uB4wfDLBqbWvdVAw,1701,-1019,7,270.5979919434,64.5022354126,t
I0JLM_uB4wfDLBqbWvdVAw,2655,-341,7,270.5979919434,64.5022354126,t
fyzHMA2vIfVzezMz1GPlyg,2630,-516,7,270.5475769043,65.0647354126,t
fyzHMA2vIfVzezMz1GPlyg,2937,-125,7,270.5475769043,65.0647354126,t
AUpQX0YmVQnDxbMtOlKSgg,5039,-556,7,270.4936523438,124.3147354126,t
AUpQX0YmVQnDxbMtOlKSgg,4055,-182,7,270.4936523438,124.3147354126,t
AUpQX0YmVQnDxbMtOlKSgg,2014,-775,7,270.4936523438,34.5022315979,t
AUpQX0YmVQnDxbMtOlKSgg,2757,-337,7,270.4936523438,34.5022315979,t
Y6OpvMLqByPQp6EjFmr99g,2003,-1090,7,270.3470458984,89.6272354126,t
Y6OpvMLqByPQp6EjFmr99g,2796,-265,7,270.3470458984,89.6272354126,t
Y6OpvMLqByPQp6EjFmr99g,7242,-628,7,270.3470458984,163.3147277832,t
aTzash_OEiER-lcDgyMjTw,2470,-889,7,270.2510681152,79.3147354126,t
aTzash_OEiER-lcDgyMjTw,3013,-251,7,270.2510681152,79.3147354126,t
Z7FuaiaQtpVjRU7FtmWuNw,2703,-534,7,270.3828125,106.1272354126,t
mTXaoLcpuVJ-ch4HG6bS9Q,7419,-714,7,269.8560791016,175.3147277832,t
mTXaoLcpuVJ-ch4HG6bS9Q,5537,-576,7,269.8560791016,175.3147277832,t
mTXaoLcpuVJ-ch4HG6bS9Q,2231,-599,7,269.8560791016,65.8147354126,t
mTXaoLcpuVJ-ch4HG6bS9Q,2894,-256,7,269.8560791016,65.8147354126,t
W31IL3Vw8yu4do2BDC-jSg,2181,-863,7,269.8322143555,93.0022354126,t
W31IL3Vw8yu4do2BDC-jSg,2767,-418,7,269.8322143555,93.0022354126,t
W31IL3Vw8yu4do2BDC-jSg,4872,-475,7,269.8322143555,93.0022354126,t
W31IL3Vw8yu4do2BDC-jSg,4343,-272,7,269.8322143555,93.0022354126,t
zhaUUA5DZ-rz61lP3KPHQQ,2525,-641,7,269.9176635742,93.0022354126,t
zhaUUA5DZ-rz61lP3KPHQQ,2922,-249,7,269.9176635742,93.0022354126,t
zhaUUA5DZ-rz61lP3KPHQQ,4406,-383,7,269.9176635742,93.0022354126,t
RL2YY7_1IN7GLVNzoQ9_Gg,2630,-501,7,270.0991516113,93.0022354126,t
RL2YY7_1IN7GLVNzoQ9_Gg,3072,-142,7,270.0991516113,93.0022354126,t
RL2YY7_1IN7GLVNzoQ9_Gg,4671,-402,7,270.0991516113,93.0022354126,t
usIqjlYsjdqqBBH08r0B0w,2501,-515,7,269.9804992676,93.0022354126,t
N4DaTvjL9PlRAzzbLle9nw,6159,-228,7,204.1369934082,193.6897277832,t
RSSkxd4yOHOuYs9xbrHxRw,5374,-243,7,182.6855163574,183.5647277832,t
tVS7qSnWunc1q-xyk7opPw,5066,-359,7,180.7508087158,171.0022277832,t
usIqjlYsjdqqBBH08r0B0w,3044,-158,7,269.9804992676,93.0022354126,t
mKf-J_0MLxdccEUCQW5t0g,8634,-396,7,270.0077209473,201.5647277832,t
S7-bqrq4vWD0YAjBGB0bXw,4630,-451,7,270.2432556152,97.6897354126,t
nVPDoA9x6AM4twQr-eo1LA,2638,-599,7,270.4699707031,97.6897354126,t
szWZiHrB33vv_dCkSb7DAQ,3032,-472,7,179.6999206543,96.3772354126,t
szWZiHrB33vv_dCkSb7DAQ,4533,-367,7,179.6999206543,96.3772354126,t
q_-snjjMHFrIgnOjCjxyuw,5063,-283,7,179.7184143066,173.6272277832,t
DfgkOPPZbFMzMwbqNKvFDg,5491,-248,7,189.5330810547,183.5647277832,t
