File,Actual,Predicted
"missing_ramp/sVXXMw7GzJSW1BR-v2bhVwcrop9714.0,-689.0.jpg",missing_ramp,missing_ramp
"ramp/mv1eIISVXlgVKo0p10Htdwcrop592.0,-416.0.jpg",ramp,ramp
"null/J_xEVrR0E3tQFfmWDrnMkAcrop9785.0,-556.0.jpg",null,null
"null/l7GkDqO2dtXVHdMxCXRT8Qcrop12967.0,-1677.0.jpg",null,null
"ramp/T-wLpQOX5kZ7Pu5e-eGHkAcrop2138.0,-1087.0.jpg",ramp,ramp
"null/ZNdVtFzqaDndcdY2KhdwaAcrop11317.0,-741.0.jpg",null,null
"ramp/1xaPcAQBEOd9o_JqalvfxAcrop3301.0,-457.0.jpg",ramp,ramp
"null/lsNdoNcpNDPSaP4zAD3aIgcrop9070.0,-1456.0.jpg",null,null
"null/aJKB_Pp7TiqBCUHdmi980Acrop5496.0,-1366.0.jpg",null,null
"ramp/TJb9HmFrXcGWUcoOeNHRkgcrop3195.0,-340.0.jpg",ramp,ramp
"null/5JuxYPZnpsRrq4e18kpIZwcrop9211.0,-359.0.jpg",null,null
"null/f7LevcV5e0ej3eI4gcRLegcrop9807.0,-1131.0.jpg",null,null
"sfc_problem/71AvFeFC15KdXOAMwPDp9wcrop6231.0,-503.0.jpg",sfc_problem,sfc_problem
"null/PODHAqgQ8VMCJQGjrP3YZQcrop2881.0,-800.0.jpg",null,null
"null/k8J3zs7rZi1vUyg9CU980gcrop10204.0,-910.0.jpg",null,null
"missing_ramp/34cMXBcHAYZP0ZC5qv2GWgcrop215.0,-936.0.jpg",missing_ramp,missing_ramp
"null/RLTin6gOPNmOGjqvZGX0Kwcrop5207.0,-619.0.jpg",null,null
"null/POV-hG1Svw45eQ8Q2ijFPgcrop1574.0,-1208.0.jpg",null,null
"null/l9cbA7nKYFOg-ziU2D4K2gcrop535.0,-77.0.jpg",null,null
"null/_xyesxa6E-sQIfaB4cplGwcrop6192.0,-71.0.jpg",null,null
"null/OaHYigr1JMTWj7OHiqBFRgcrop3009.0,-1618.0.jpg",null,null
"null/RY9uLW4Wp57QwRBwWvqHugcrop9079.0,-287.0.jpg",null,null
"ramp/tYSMqBMoGo5z99NqEX__kgcrop12529.0,-408.0.jpg",ramp,ramp
"ramp/0jDZ_m2KnyAu6zzLY4-8Egcrop12166.0,-682.0.jpg",ramp,null
"sfc_problem/W0dnspcuuxziFkAqCnzsGgcrop9056.0,-322.0.jpg",sfc_problem,ramp
"null/cL84paIIJV9btUz-F2QnVQcrop9339.0,-631.0.jpg",null,null
"ramp/2ceYqMBTcohEfLnYpxtUUQcrop11703.0,-696.0.jpg",ramp,ramp
"null/81TVHEX9F8e9MkRJ0EWNNAcrop9968.0,-622.0.jpg",null,null
"missing_ramp/SsYztM3Os1NMBq60lkH2ygcrop1143.0,-932.0.jpg",missing_ramp,ramp
"null/lgQVKrdG0Ai1SQzGaFCsFAcrop4131.0,-653.0.jpg",null,null
"null/Rem4KBkBgDbwklm8lEJUaAcrop12423.0,-1315.0.jpg",null,null
"ramp/1vT2LKV0dAENMh3qNwnXQgcrop5274.0,-890.0.jpg",ramp,ramp
"null/_LC6cUjbubRK-EDKkdWY1gcrop10968.0,-637.0.jpg",null,null
"null/PbtARdmcVr-aTtk88t5a1wcrop1104.0,-861.0.jpg",null,null
"null/f8Ir7wElLx2i_p2RaPc09Acrop3514.0,-408.0.jpg",null,null
"ramp/-rOewf4wVxv7K1jW_V7Iugcrop3009.0,-1455.0.jpg",ramp,ramp
"null/6_DELBOU_8HWp6lAvXa_BAcrop9072.0,-1541.0.jpg",null,null
"ramp/q3gKU-Hogswpjw0fiCWR-gcrop6356.0,-262.0.jpg",ramp,ramp
"null/IGxwwrrFlYf1K7ONt1G3Ngcrop5318.0,-880.0.jpg",null,null
"null/zpBWD9YPvTrFePVpZABgmAcrop2196.0,-1204.0.jpg",null,null
"null/52I17TIWrnCMwRef4eilUAcrop11705.0,-1321.0.jpg",null,null
"null/ukC73uwH0Qrzree2BrwAvwcrop12434.0,-104.0.jpg",null,null
"null/fBm8LzTg8cPXKy7Z7uLGqwcrop9132.0,-342.0.jpg",null,null
"ramp/kBDABaTpVUlAdE_1eLMhfgcrop5489.0,-1149.0.jpg",ramp,ramp
"null/IHCVEVCRVEajB2V16oGo1Acrop582.0,-726.0.jpg",null,null
"ramp/DmvmQZoQ6bstpU_oP_BnXQcrop3558.0,-766.0.jpg",ramp,ramp
"null/A7uPRcDRbNQ7OwN4BIkeWgcrop7913.0,-276.0.jpg",null,obstruction
"null/ApZHzhDJT1fbiCyYHMdyfwcrop7826.0,-1154.0.jpg",null,null
"null/uN5WP78KqiLkTHKY6b4szwcrop6739.0,-60.0.jpg",null,null
"ramp/bSxCID6uBCpZmFV3qtVn2Qcrop10560.0,-590.0.jpg",ramp,ramp
"null/N1fNNZW5VW9-MMR_Qkm9iAcrop4340.0,-241.0.jpg",null,null
"missing_ramp/UVh8ZWZ_MIjCLYCdAg470gcrop12601.0,-550.0.jpg",missing_ramp,null
"null/rOya8grNAbcQohboWEbpoQcrop1512.0,-1135.0.jpg",null,null
"null/3-33aljy18tGJcyDSUfuowcrop2717.0,-1118.0.jpg",null,ramp
"missing_ramp/Q7czVCXyndeISE7z0Nzd-Qcrop8971.0,-673.0.jpg",missing_ramp,missing_ramp
"null/_3W4PNXkatW7q9F3n4dciQcrop9328.0,-1399.0.jpg",null,null
"ramp/T-wLpQOX5kZ7Pu5e-eGHkAcrop9067.0,-743.0.jpg",ramp,missing_ramp
"null/yl4CTsloXaxSLtbcHB0DGgcrop12857.0,-999.0.jpg",null,null
"null/IHATy8bBqFHzaqoufAsGbwcrop10363.0,-1607.0.jpg",null,null
"null/D2a38Otq14Zf3lJiDSXX7wcrop1415.0,-1549.0.jpg",null,null
"null/7kfBVD19LEvC_kzrbTaMIAcrop8183.0,-703.0.jpg",null,null
"null/ekYHNOcA2YuGsUZayv3vBgcrop10332.0,-250.0.jpg",null,missing_ramp
"null/MF-vteCVnoPMiGQJlZW1ggcrop6546.0,-12.0.jpg",null,null
"null/QTywwRy4mwK0VMxiIchQ4Acrop4300.0,-1694.0.jpg",null,null
"null/KnYvOPjk_zRyd0ld1HskNQcrop1655.0,-1330.0.jpg",null,null
"null/6GzgMGfH1uI3h-QHwF25vAcrop5441.0,-1384.0.jpg",null,null
"null/uM6wn0rlNgEK01aY-fu5ggcrop11885.0,-778.0.jpg",null,null
"ramp/kY1mXT6HZ2guDHiuWGcfYgcrop4945.0,-1079.0.jpg",ramp,ramp
"null/b9PBIO_eh1V2SqoPaZLynQcrop604.0,-278.0.jpg",null,null
"null/NpDabYZ03etwCX5GmasCwwcrop7524.0,-1197.0.jpg",null,null
"null/JVG0QYhW9LmXXQb9zB18MAcrop12786.0,-863.0.jpg",null,null
"ramp/SOeswnneCqnNE5lk6qjARAcrop1746.0,-1033.0.jpg",ramp,ramp
"obstruction/43LX2-eMipkaKe3PsyyIeQcrop1422.0,-793.0.jpg",obstruction,obstruction
"null/ZOCPXcVcWWaJhgpBNcmx1Qcrop4370.0,-950.0.jpg",null,null
"ramp/boQybxBKYsuiRTABQLnpWQcrop3772.0,-582.0.jpg",ramp,ramp
"null/sm-xnFG0wEzDxonLWiIQsgcrop7597.0,-684.0.jpg",null,null
"null/7kfBVD19LEvC_kzrbTaMIAcrop11476.0,-666.0.jpg",null,ramp
"null/TYPcsiIli4ABmzDQz7NvMwcrop8935.0,-1183.0.jpg",null,null
"null/_F05rr3q2yPJD59TnWS6XQcrop9474.0,-14.0.jpg",null,null
"null/prizCTrvg8QXKN7xeN1zSQcrop11894.0,-1239.0.jpg",null,ramp
"null/ETpc_jJfm6KyW4tvYFfRcgcrop2815.0,-583.0.jpg",null,missing_ramp
"null/z8UHKu392PL1JjVhbKiwpAcrop6515.0,-121.0.jpg",null,null
"null/mqgW3-ErBKzieHxmU0sLTgcrop2225.0,-1226.0.jpg",null,null
"null/XrqJR5xoo1MQsqyQGLQMLgcrop5639.0,-694.0.jpg",null,null
"null/0o7vUjmqkIwIYUikiCBWygcrop10156.0,-1108.0.jpg",null,null
"null/bSxCID6uBCpZmFV3qtVn2Qcrop4388.0,-1497.0.jpg",null,null
"null/OObAZCuBUSQMgJUYtgvb-gcrop11640.0,-720.0.jpg",null,null
"null/wCyGdR8wBMH7Qq09J_0y8Qcrop2283.0,-1504.0.jpg",null,null
"null/SB-LDVBcTRbUfdlx5Khj4gcrop7981.0,-1653.0.jpg",null,null
"null/iW_hHy2OqRDOYvgkX-tVBAcrop4063.0,-1555.0.jpg",null,null
"null/vZuxBYvN8RIVt7MWJIwQoAcrop9507.0,-1203.0.jpg",null,null
"null/5oOuZbyCarnN_Nr7xkx2JQcrop7574.0,-565.0.jpg",null,null
"null/mAINBIstKW1TPsrhdHTYCQcrop6942.0,-1258.0.jpg",null,null
"null/dDyBPHw5zJbzS1kMcznlDQcrop8984.0,-317.0.jpg",null,null
"null/G7K37PmiI5RPHf27jXl6Tgcrop12259.0,-453.0.jpg",null,null
"null/SNsiP_UStdXwbddzLFgOXwcrop9501.0,-122.0.jpg",null,null
"null/sUvhk2uhBNKer2ytZYIL6gcrop312.0,-55.0.jpg",null,null
"null/1cODFxFoF37G5_2j708AYgcrop6110.0,-990.0.jpg",null,null
"ramp/84peh-dLqMNHNrCoqy2wVgcrop9276.0,-1019.0.jpg",ramp,ramp
"null/MwWSHLjRlFQG-PlAX5Vd1Qcrop11844.0,-1239.0.jpg",null,null
"obstruction/6DzIB5ZLvYYO-k9HvuyF-wcrop3816.0,-841.0.jpg",obstruction,null
"ramp/h8YuVo0uybc9eneVvPrYkwcrop7541.0,-531.0.jpg",ramp,ramp
"missing_ramp/1Z0EpNPJSyNBvaPSUoqGiQcrop7329.0,-863.0.jpg",missing_ramp,missing_ramp
"null/vVZS0w3119__gPQHkl_uGgcrop717.0,-1698.0.jpg",null,null
"null/k1FkrMHSRoeBgQR6xQKFigcrop1437.0,-738.0.jpg",null,null
"null/Cu64T1IFnDS1C_8Wgvlt2gcrop10619.0,-875.0.jpg",null,null
"null/pUaL76SNHXioYe5fS5XU_Qcrop12136.0,-759.0.jpg",null,missing_ramp
"null/jtj8HpOLXJZ9diOu1SR-xAcrop8285.0,-1366.0.jpg",null,null
"null/rE1VKvYEPPptrEEj98IdNgcrop596.0,-807.0.jpg",null,null
"null/lXoxRIxnkYSGGidxXI04zgcrop12061.0,-878.0.jpg",null,null
"null/bMV1ckPgWmY3PoYMYWN-pgcrop7545.0,-526.0.jpg",null,null
"ramp/stxXyCKAbd73DmkM2vsIHAcrop720.0,-770.0.jpg",ramp,ramp
"null/9ON7ce6ZvMGfcqhYuO93agcrop8576.0,-167.0.jpg",null,null
"null/OnYT7cOC5SsM-VmGnqOJvwcrop3839.0,-1428.0.jpg",null,null
"null/jRwK8LL4RHY7umxg3P8ViQcrop11040.0,-91.0.jpg",null,null
"null/SarVhW2pkYq5YxGOvVDflQcrop8116.0,-1298.0.jpg",null,null
"missing_ramp/VK-fN_9b5bOP01uMb5orCAcrop6140.0,-573.0.jpg",missing_ramp,ramp
"null/eiTa3_WcSXXgKmMLFgjDAQcrop2543.0,-18.0.jpg",null,null
"ramp/f7LevcV5e0ej3eI4gcRLegcrop5239.0,-417.0.jpg",ramp,null
"null/P21mJcPLdakG6p2RjgfxvAcrop4968.0,-1269.0.jpg",null,null
"null/XD-bvm2cEa0sR2dy0Jx58wcrop7132.0,-1191.0.jpg",null,null
"null/US1PXGGihsh1cX1lR11Pqwcrop9331.0,-557.0.jpg",null,null
"null/y2a1ZppKohpbSIBevqF_iQcrop9622.0,-1039.0.jpg",null,ramp
"null/ttmzLJ8DEAH2cfqecByy2Acrop10752.0,-890.0.jpg",null,null
"null/vHmrqTJq9aWy_ysCnsrL5Acrop11453.0,-764.0.jpg",null,missing_ramp
"sfc_problem/XuOIyaCT66SgAet-LDF3RQcrop8178.0,-711.0.jpg",sfc_problem,null
"null/0SwRtCh2tg0fcCyEriem_gcrop7873.0,-570.0.jpg",null,null
"null/sWkECGq0h-D2Iilg6icPpAcrop7043.0,-859.0.jpg",null,null
"null/-kgbVKmOdLvYAlIppU_AWgcrop12787.0,-714.0.jpg",null,null
"sfc_problem/EXsYOSHpS_2cXSUn2Qq1Ywcrop11504.0,-391.0.jpg",sfc_problem,null
"null/sOMp5WfE9_9j_nyA1kiaIgcrop9043.0,-361.0.jpg",null,null
"null/QfTDOS5uNPkOV-jL5BidFQcrop12148.0,-614.0.jpg",null,null
"null/aJKB_Pp7TiqBCUHdmi980Acrop316.0,-1437.0.jpg",null,null
"null/xotCOggDd6lsdFpPKempFgcrop3361.0,-1160.0.jpg",null,null
"null/E9XHKUnijXrpYjg7c831pQcrop11640.0,-849.0.jpg",null,null
"null/URg6KsiWzJUWpAWW5bhrSQcrop308.0,-484.0.jpg",null,null
"null/52I17TIWrnCMwRef4eilUAcrop7971.0,-186.0.jpg",null,sfc_problem
"missing_ramp/-XvR2Te41vBU743_xnLVDQcrop9962.0,-727.0.jpg",missing_ramp,missing_ramp
"null/J1ginKJvwzNK_Jxu4S-Ytgcrop12236.0,-1682.0.jpg",null,null
"null/hPvlG1QHhJhiihmUX-OvJwcrop6333.0,-121.0.jpg",null,null
"null/3VxJq-n0L9-W_206t658Mgcrop2992.0,-262.0.jpg",null,null
"null/2h9AQMao3vzfSXBOPIF3LQcrop7265.0,-544.0.jpg",null,null
"null/BGaSDzsgI3zCVufH82u7Cgcrop11795.0,-903.0.jpg",null,null
"ramp/1xaPcAQBEOd9o_JqalvfxAcrop9315.0,-1006.0.jpg",ramp,ramp
"null/P8wn7arI6_0ctI1Z26YwiAcrop7684.0,-564.0.jpg",null,null
"null/udrBdymWQLPjNLAtPqmt6gcrop12688.0,-560.0.jpg",null,null
"null/Fyiu-yUMUx2i4Xtb6RXdKgcrop7024.0,-223.0.jpg",null,null
"null/z_Mgnmb2hio13CMzHEM0owcrop7045.0,-1562.0.jpg",null,null
"sfc_problem/V5fj2P6-NSaGoaaUl_5jmQcrop705.0,-848.0.jpg",sfc_problem,null
"null/wxHT8tzIK9WNXsU4Py78EAcrop4613.0,-1496.0.jpg",null,null
"ramp/6SVPY0VT3rhVI5HjIpaC4gcrop4585.0,-647.0.jpg",ramp,ramp
"null/8VsBsY04yzUMokxUS4ZT7Acrop9135.0,-1000.0.jpg",null,null
"obstruction/CSl0X9xxQXcDSVjiUc4WWQcrop12875.0,-213.0.jpg",obstruction,obstruction
"null/tS9UoKfDWQ0cifX5_9Xk2wcrop4339.0,-1413.0.jpg",null,null
"ramp/kY1mXT6HZ2guDHiuWGcfYgcrop11029.0,-494.0.jpg",ramp,ramp
"ramp/JF8W0iKVzXaOEJfzaFF65gcrop11044.0,-1223.0.jpg",ramp,ramp
"null/Cu64T1IFnDS1C_8Wgvlt2gcrop12542.0,-1222.0.jpg",null,null
"missing_ramp/sVXXMw7GzJSW1BR-v2bhVwcrop8005.0,-844.0.jpg",missing_ramp,missing_ramp
"null/634-Aj18g_IrmRkAwrE14Qcrop8986.0,-847.0.jpg",null,ramp
"ramp/nc8dRsMhoBuCFIvAQLv_EAcrop10955.0,-547.0.jpg",ramp,ramp
"null/78b7AXcb1ZeFUvlK0l0efwcrop3067.0,-307.0.jpg",null,null
"missing_ramp/nc8dRsMhoBuCFIvAQLv_EAcrop517.0,-669.0.jpg",missing_ramp,missing_ramp
"null/ehnkoU26WV_8wYwaM1xq7wcrop5794.0,-1681.0.jpg",null,null
"null/Ld6QnET3omvCW2ohwdkPyQcrop5014.0,-1071.0.jpg",null,null
"ramp/1xaPcAQBEOd9o_JqalvfxAcrop3328.0,-468.0.jpg",ramp,ramp
"null/qZANE_Km5axNaixSsR9uEQcrop6395.0,-166.0.jpg",null,null
"ramp/hZfGIH-oBkngHKdADJ7iiQcrop10311.0,-445.0.jpg",ramp,ramp
"sfc_problem/eo5bvUorpO-UlCf6Tl-hSgcrop10775.0,-776.0.jpg",sfc_problem,ramp
"null/-rOewf4wVxv7K1jW_V7Iugcrop8904.0,-1411.0.jpg",null,null
"ramp/k1FkrMHSRoeBgQR6xQKFigcrop7131.0,-533.0.jpg",ramp,ramp
"sfc_problem/I-iZxIJ0x5jMeWgFVtXa5gcrop8650.0,-668.0.jpg",sfc_problem,sfc_problem
"null/rqPmjRD_VxFKp-7tgUKdcwcrop2548.0,-747.0.jpg",null,null
"ramp/cLysqMNhbO3BmlAUySW1Mwcrop112.0,-552.0.jpg",ramp,null
"null/cgVlEnhJDPa11bVTqPQwgAcrop7498.0,-1248.0.jpg",null,null
"null/D8NTdx5hQ9GhzUuJAV-AZAcrop12176.0,-73.0.jpg",null,null
"obstruction/CSl0X9xxQXcDSVjiUc4WWQcrop974.0,-259.0.jpg",obstruction,obstruction
"ramp/RY9uLW4Wp57QwRBwWvqHugcrop1258.0,-575.0.jpg",ramp,ramp
"null/QXDrSX2J24qlEeLCIo-1wQcrop4689.0,-895.0.jpg",null,null
"ramp/0R2JTLibSCNsNb7aGNUzWgcrop4716.0,-257.0.jpg",ramp,ramp
"missing_ramp/9TWRMmx65hEUsd27jG1-AQcrop11024.0,-817.0.jpg",missing_ramp,missing_ramp
"null/lVrEtcVtuS0W86iq3t2rNAcrop3893.0,-388.0.jpg",null,null
"ramp/bSxCID6uBCpZmFV3qtVn2Qcrop9003.0,-547.0.jpg",ramp,ramp
"null/y0uRYkTpLxTd0mEqAIkiZwcrop8274.0,-971.0.jpg",null,null
"null/R_07fTpDU3owkWijLiknxwcrop11993.0,-616.0.jpg",null,sfc_problem
"null/nuLtBSL0oi5q8f2L9rUDpwcrop3289.0,-452.0.jpg",null,null
"ramp/o80xlj0GSry-e2oqhc4-Ngcrop3300.0,-349.0.jpg",ramp,ramp
"null/5oOuZbyCarnN_Nr7xkx2JQcrop10975.0,-330.0.jpg",null,null
"null/z7eZIe7DluDPofF60Rk3HAcrop8526.0,-1608.0.jpg",null,null
"ramp/q3gKU-Hogswpjw0fiCWR-gcrop1510.0,-334.0.jpg",ramp,ramp
"null/PcTO1ojaE8KJC9Wv7IkvtQcrop5014.0,-1283.0.jpg",null,null
"ramp/lubMzjdDz8gl--Jrmbcszgcrop9349.0,-588.0.jpg",ramp,ramp
"null/lDIrP5Vsg9oJRS1ct92p8wcrop6644.0,-500.0.jpg",null,null
"ramp/Fc5vMaTeDXqs_QwJEoN-Bwcrop8694.0,-983.0.jpg",ramp,ramp
"null/GATKjXNvbqk-HyLIGdSc5wcrop11541.0,-200.0.jpg",null,null
"ramp/6EMYiCs9RrBuRYJQ9ALv9Qcrop4719.0,-637.0.jpg",ramp,ramp
"null/ETst5rzKwxVYj6Cb4QLQ1gcrop1989.0,-635.0.jpg",null,null
"null/1xaPcAQBEOd9o_JqalvfxAcrop5239.0,-1274.0.jpg",null,null
"ramp/BXRpQcSCGeDCPOMxCTelvAcrop4860.0,-209.0.jpg",ramp,null
"null/mjN6gw9JG_u94Ei6TMFIZgcrop12521.0,-315.0.jpg",null,null
"null/OdLnRHmwvW3VMfzSXritcgcrop3664.0,-1178.0.jpg",null,null
"ramp/SB-LDVBcTRbUfdlx5Khj4gcrop12113.0,-757.0.jpg",ramp,ramp
"ramp/tLTkEk8CPWcZSmGM8Ynt2Acrop10205.0,-445.0.jpg",ramp,ramp
"null/eelTE0oKgmlsitDe8sMW2wcrop1630.0,-1018.0.jpg",null,null
"missing_ramp/crWJS40ivQos2vqD9zTG3Acrop1679.0,-428.0.jpg",missing_ramp,missing_ramp
"sfc_problem/xMXEtoRijkZk3KmnjnSfrwcrop1430.0,528.0.jpg",sfc_problem,null
"null/eqdIToilMarS-5P7CtJU6gcrop8645.0,-110.0.jpg",null,null
"sfc_problem/M_ZWy_mMGmvC0iUolRW01gcrop4606.0,-887.0.jpg",sfc_problem,sfc_problem
"null/cFh6LxBAXFMeojMgSYlC2wcrop11703.0,-72.0.jpg",null,null
"ramp/6SVPY0VT3rhVI5HjIpaC4gcrop8012.0,-937.0.jpg",ramp,ramp
"ramp/SIRiUbNpH54imxj-z01Wnwcrop8222.0,-265.0.jpg",ramp,ramp
"missing_ramp/q5KyS5ERjAw3HJOHVigtBQcrop11724.0,-712.0.jpg",missing_ramp,missing_ramp
"obstruction/QfTDOS5uNPkOV-jL5BidFQcrop11218.0,-731.0.jpg",obstruction,obstruction
"null/_COU_E0GNlJXewsk102tmQcrop12972.0,-1395.0.jpg",null,null
"null/x0xOsPY9eyktv6y_oGfACwcrop9962.0,-597.0.jpg",null,null
"sfc_problem/56PksWRaMwPEo1I7kbm7Kgcrop9399.0,-774.0.jpg",sfc_problem,sfc_problem
"null/pVUtvDMqZh4RYgUDO91gTwcrop9702.0,-1546.0.jpg",null,null
"null/maStn7BE9T3UQUmb4X4bqwcrop7575.0,-115.0.jpg",null,null
"null/PE3aB1Ho-9FdSef8H3kINwcrop5454.0,-1297.0.jpg",null,null
"null/uroo-5vAfs6BfixAbtoLgQcrop11612.0,-178.0.jpg",null,null
"ramp/nPL5ov7koqaBV0ZjcjOvwwcrop2939.0,-778.0.jpg",ramp,ramp
"null/1Z0EpNPJSyNBvaPSUoqGiQcrop10949.0,-551.0.jpg",null,null
"ramp/stxXyCKAbd73DmkM2vsIHAcrop9682.0,-466.0.jpg",ramp,ramp
"ramp/84peh-dLqMNHNrCoqy2wVgcrop3754.0,-1048.0.jpg",ramp,ramp
"missing_ramp/owZMZwJ5iuGtNh_7XJ8XmAcrop2027.0,-680.0.jpg",missing_ramp,null
"null/JtNFQ2bWC8rEcK_JgX8juwcrop3871.0,-370.0.jpg",null,null
"null/K58nphBJEWZwnFmOwfTrfgcrop11279.0,-913.0.jpg",null,null
"null/8aPW8oQ8KrzkNhHhOVWY_wcrop11642.0,-221.0.jpg",null,missing_ramp
"ramp/tYSMqBMoGo5z99NqEX__kgcrop13303.0,-523.0.jpg",ramp,ramp
"sfc_problem/iWIopIfFQKVAElK34HEbUwcrop1316.0,-507.0.jpg",sfc_problem,null
"ramp/0_QWuisks95OoFCsu-rOagcrop3625.0,-299.0.jpg",ramp,ramp
"null/B7rlhkeH5TTdauxLPci4kwcrop6354.0,-979.0.jpg",null,null
"null/PKYcPrGCHFUTQ0gaQ2w4Kgcrop8082.0,-1396.0.jpg",null,null
"null/kBDABaTpVUlAdE_1eLMhfgcrop10856.0,-1397.0.jpg",null,null
"null/MgqIfRbRvQkwppzrj7la2gcrop1253.0,-1443.0.jpg",null,null
"null/EXsYOSHpS_2cXSUn2Qq1Ywcrop4815.0,-1079.0.jpg",null,null
"null/gsnh_O0g2Er_W4Skai47agcrop2206.0,-764.0.jpg",null,null
"null/9AkjwojgmwojaAlM6doquwcrop5786.0,-556.0.jpg",null,null
"null/ZADdIXX78m9VY25saVGHQQcrop11947.0,-1656.0.jpg",null,null
"null/xuSWu_LTgf5WL27LXNQoEgcrop5077.0,-901.0.jpg",null,null
"missing_ramp/PcTO1ojaE8KJC9Wv7IkvtQcrop6679.0,-594.0.jpg",missing_ramp,ramp
"ramp/wRlNNUiyz135inrP-Re3IQcrop6598.0,-527.0.jpg",ramp,ramp
"null/ISbFkjPKEymG9oQYNaI4Zgcrop2433.0,-1238.0.jpg",null,null
"missing_ramp/Q7czVCXyndeISE7z0Nzd-Qcrop1193.0,-564.0.jpg",missing_ramp,missing_ramp
"ramp/c5AAk7ZTCiWc5vBdnqaIgwcrop10909.0,-1350.0.jpg",ramp,ramp
