File,Actual,Predicted
"ramp/s8UXz5ItjRO4CgVE8Y8D1gcrop4207.0,-879.0.jpg",ramp,ramp
"null/QVBzWhGL0UYQAlOYe_EByAcrop9496.0,-311.0.jpg",null,obstruction
"obstruction/TNUrQtVnmTG99hJuSwDYHgcrop4505.0,-578.0.jpg",obstruction,obstruction
"null/d5r4JONIhT7CBaCyJTjgzgcrop9780.0,-204.0.jpg",null,obstruction
"ramp/3M_aJ1MNc8tbtp3Mbaq3iAcrop6172.0,-118.0.jpg",ramp,ramp
"ramp/K0N_AT0sjxwJGcLF1Hjpzgcrop2387.0,-315.0.jpg",ramp,ramp
"ramp/nrsk5rXjI5637iQ9-67wWAcrop11278.0,-219.0.jpg",ramp,ramp
"missing_ramp/ADGKUYWbu5fu24N8GV2YFQcrop8310.0,-420.0.jpg",missing_ramp,missing_ramp
"obstruction/Tg0UYfCBxL1ZGZZ1prTtqAcrop9877.0,-173.0.jpg",obstruction,ramp
"ramp/yvqfSIOCZQV0COq1odQNZwcrop5395.0,-2.0.jpg",ramp,obstruction
"missing_ramp/tfbLvp9AXICPy1rVrevJIAcrop6361.0,-107.0.jpg",missing_ramp,ramp
"missing_ramp/GXruCkxCjHAWUDqcmHfAxwcrop10298.0,-721.0.jpg",missing_ramp,missing_ramp
"null/FsbuhMNATM2yDyTFC_dNCAcrop4503.0,-1428.0.jpg",null,missing_ramp
"ramp/273jMbv01qXmghYoMcrbnAcrop12188.0,-481.0.jpg",ramp,ramp
"null/fBQi6TAbctsnuXEkgTjU7gcrop1556.0,-328.0.jpg",null,obstruction
"sfc_problem/yd5qru1d2jIaBwfNwBl5pwcrop2478.0,-164.0.jpg",sfc_problem,ramp
"ramp/34AE9Qyq4Hh0mwaFPSNtigcrop7361.0,-178.0.jpg",ramp,ramp
"sfc_problem/tfbLvp9AXICPy1rVrevJIAcrop12381.0,-148.0.jpg",sfc_problem,sfc_problem
"null/oelHXIPFCxM-GrqjXJ_Rjwcrop4558.0,-482.0.jpg",null,obstruction
"obstruction/vZ24NBC7wU5Ky0omukRPmgcrop6478.0,-381.0.jpg",obstruction,obstruction
"null/EL3Nsazejy-Smu39GCP_jAcrop1986.0,-1584.0.jpg",null,null
"ramp/oelHXIPFCxM-GrqjXJ_Rjwcrop5572.0,-172.0.jpg",ramp,ramp
"sfc_problem/Q8KLF55-1eJ7mgSuB3L3Pgcrop12807.0,-560.0.jpg",sfc_problem,missing_ramp
"missing_ramp/GXruCkxCjHAWUDqcmHfAxwcrop11161.0,-226.0.jpg",missing_ramp,missing_ramp
"ramp/JRuTA818Vn4-8Cb9M2dahAcrop3547.0,-368.0.jpg",ramp,ramp
"obstruction/vawPnGe2RI6NrplKrFPXYgcrop8518.0,-643.0.jpg",obstruction,obstruction
"missing_ramp/_ksfAI3JAieAsCq4uGGUYwcrop11278.0,-361.0.jpg",missing_ramp,ramp
"ramp/qF8tU4e5bsbvYE5PYyhxjgcrop2328.0,-501.0.jpg",ramp,ramp
"ramp/Wrg5WrTPK6xht9Nsl5MUoQcrop12112.0,-33.0.jpg",ramp,obstruction
"missing_ramp/4771YFmFGjOsfbO2JNF3Xwcrop4925.0,-475.0.jpg",missing_ramp,missing_ramp
"ramp/-YP7VVRO4_pQYPY6RtYQcgcrop6611.0,-190.0.jpg",ramp,ramp
"obstruction/tbV5UC1ZxSvX7HrmjTjo_gcrop11369.0,-363.0.jpg",obstruction,obstruction
"ramp/2UU29_3GcrJ7jtS9DVTRsgcrop3987.0,-122.0.jpg",ramp,ramp
"ramp/mcGEC4h-r2mfS5OU_pGRAwcrop6906.0,-779.0.jpg",ramp,ramp
"ramp/N9xQGBPepJZZ6WWnsmqhOAcrop12050.0,-515.0.jpg",ramp,ramp
"sfc_problem/Q5N6V-2qfvijyou62rDPQAcrop9974.0,-287.0.jpg",sfc_problem,ramp
"ramp/iTwDUyGnEjJleE6wMkbhXwcrop11319.0,-114.0.jpg",ramp,ramp
"ramp/vZ24NBC7wU5Ky0omukRPmgcrop2625.0,-753.0.jpg",ramp,ramp
"ramp/XH3PKpef1StzAzvHO3I_nQcrop1998.0,-182.0.jpg",ramp,ramp
"obstruction/FsbuhMNATM2yDyTFC_dNCAcrop3267.0,-1024.0.jpg",obstruction,obstruction
"ramp/kEe57krKXVdJSB_epVDnMAcrop1618.0,-496.0.jpg",ramp,ramp
"ramp/PW6znpeG_HthFG4b6Gl5BQcrop3965.0,-395.0.jpg",ramp,ramp
"ramp/yvqfSIOCZQV0COq1odQNZwcrop10759.0,-160.0.jpg",ramp,missing_ramp
"ramp/QDsRGDFJ8NDvjuMLLtQoJwcrop2060.0,-184.0.jpg",ramp,ramp
"ramp/zDmf8f6Iqlfyj_PdW8TLOAcrop3752.0,-267.0.jpg",ramp,missing_ramp
"null/PyPk0JrNPgtVMuluD7YcZgcrop5331.0,-1294.0.jpg",null,null
"obstruction/D1d8_1zf4MK2njkQRmTGZwcrop1518.0,-367.0.jpg",obstruction,obstruction
"sfc_problem/s8UXz5ItjRO4CgVE8Y8D1gcrop4914.0,-869.0.jpg",sfc_problem,ramp
"obstruction/kEe57krKXVdJSB_epVDnMAcrop5936.0,-148.0.jpg",obstruction,obstruction
"ramp/mB-7kbD5yW8rEKse-MWnZQcrop10274.0,-91.0.jpg",ramp,ramp
"ramp/PBnZK8_to13x-EEug8VtTwcrop6817.0,-159.0.jpg",ramp,ramp
"sfc_problem/XH3PKpef1StzAzvHO3I_nQcrop5951.0,-625.0.jpg",sfc_problem,sfc_problem
"sfc_problem/R8_bXzGLA2uYFNYrlSdPNAcrop8956.0,-715.0.jpg",sfc_problem,missing_ramp
"ramp/1AbQJspygYeCD1eXl-HHNwcrop12789.0,-925.0.jpg",ramp,ramp
"ramp/mU-sRiowgEKrvAc5jEZbSgcrop11769.0,-188.0.jpg",ramp,ramp
"ramp/iZwgWU5kUk59Kdq06xK-egcrop11288.0,-394.0.jpg",ramp,ramp
"ramp/2UU29_3GcrJ7jtS9DVTRsgcrop3819.0,-50.0.jpg",ramp,ramp
"null/yvqfSIOCZQV0COq1odQNZwcrop5086.0,-1644.0.jpg",null,ramp
"ramp/9FBT2RuOMLZupDAJpdThdgcrop9291.0,-373.0.jpg",ramp,ramp
"ramp/zDmf8f6Iqlfyj_PdW8TLOAcrop3628.0,-281.0.jpg",ramp,ramp
"sfc_problem/Ebu1qTC2qsPM5a51ct4T5gcrop6713.0,-305.0.jpg",sfc_problem,obstruction
"ramp/PW6znpeG_HthFG4b6Gl5BQcrop2022.0,-300.0.jpg",ramp,ramp
"ramp/2UU29_3GcrJ7jtS9DVTRsgcrop3698.0,-72.0.jpg",ramp,ramp
"ramp/3M_aJ1MNc8tbtp3Mbaq3iAcrop104.0,-11.0.jpg",ramp,ramp
"null/KxjYwB98hBHm-dBdrDIlJgcrop9737.0,-1136.0.jpg",null,missing_ramp
"ramp/qF8tU4e5bsbvYE5PYyhxjgcrop6338.0,-916.0.jpg",ramp,ramp
"obstruction/NaWKUnfSMLwusgx7afgOvgcrop5779.0,-161.0.jpg",obstruction,null
"null/Tg0UYfCBxL1ZGZZ1prTtqAcrop7955.0,-1623.0.jpg",null,null
"ramp/oelHXIPFCxM-GrqjXJ_Rjwcrop12893.0,-92.0.jpg",ramp,ramp
"null/EuE9l3upJLYZc0TkNgpeLQcrop6413.0,-1617.0.jpg",null,null
"ramp/v7J3WXfIsNFThd06KSjXiwcrop12057.0,-337.0.jpg",ramp,ramp
"null/CYu83kJvDRndmT5dH6q7jwcrop5371.0,-303.0.jpg",null,missing_ramp
"sfc_problem/UllByZTAKraVZUR5AsaTQwcrop8627.0,-309.0.jpg",sfc_problem,obstruction
"ramp/CYu83kJvDRndmT5dH6q7jwcrop2218.0,-424.0.jpg",ramp,ramp
"ramp/EL3Nsazejy-Smu39GCP_jAcrop8033.0,-362.0.jpg",ramp,ramp
"null/v7J3WXfIsNFThd06KSjXiwcrop3282.0,-180.0.jpg",null,ramp
"missing_ramp/v1L4iS6mB7ZndEroZRyHwwcrop8575.0,-841.0.jpg",missing_ramp,missing_ramp
"null/fjX6dkhjV2UE_qFN64oIFwcrop6193.0,-1320.0.jpg",null,null
"sfc_problem/tfbLvp9AXICPy1rVrevJIAcrop8408.0,-450.0.jpg",sfc_problem,sfc_problem
"ramp/NcSBilkKonft8q3Rt-krJgcrop117.0,-576.0.jpg",ramp,ramp
"null/2UU29_3GcrJ7jtS9DVTRsgcrop1561.0,-1243.0.jpg",null,ramp
"ramp/saav4lnX9Z-VHhOQBEiaHQcrop9427.0,-273.0.jpg",ramp,null
"ramp/8PcozCwEjChwwapxjWZ7ggcrop1885.0,-53.0.jpg",ramp,ramp
"missing_ramp/ZF57WmU4GQL0kwTtkimpfAcrop3055.0,-124.0.jpg",missing_ramp,ramp
"sfc_problem/cCSnGSMg3xL8X4hvjfie1wcrop9443.0,-428.0.jpg",sfc_problem,sfc_problem
"ramp/saav4lnX9Z-VHhOQBEiaHQcrop8730.0,-168.0.jpg",ramp,ramp
"null/1-2MNgRG-iN6DwktcIRE_gcrop9200.0,-541.0.jpg",null,ramp
"ramp/8PcozCwEjChwwapxjWZ7ggcrop835.0,-526.0.jpg",ramp,ramp
"sfc_problem/70VU0PtmSfKmlffZwOGhOAcrop6044.0,-692.0.jpg",sfc_problem,ramp
"ramp/wCqJksD1tT33NGHgpYS2mQcrop8050.0,-1092.0.jpg",ramp,ramp
"ramp/GXruCkxCjHAWUDqcmHfAxwcrop12427.0,-59.0.jpg",ramp,ramp
"missing_ramp/RvngA272SGgBz_-qwAIHGwcrop4711.0,-684.0.jpg",missing_ramp,missing_ramp
"obstruction/PyPk0JrNPgtVMuluD7YcZgcrop11185.0,-980.0.jpg",obstruction,obstruction
"null/4771YFmFGjOsfbO2JNF3Xwcrop11914.0,-219.0.jpg",null,missing_ramp
"sfc_problem/QDsRGDFJ8NDvjuMLLtQoJwcrop3363.0,-294.0.jpg",sfc_problem,ramp
"ramp/34AE9Qyq4Hh0mwaFPSNtigcrop13118.0,-167.0.jpg",ramp,ramp
"ramp/UllByZTAKraVZUR5AsaTQwcrop10610.0,-543.0.jpg",ramp,ramp
"missing_ramp/5CQ0WnQwvnh9HPXiS-_KLQcrop3911.0,-1903.0.jpg",missing_ramp,missing_ramp
"obstruction/EL3Nsazejy-Smu39GCP_jAcrop5186.0,-614.0.jpg",obstruction,obstruction
"ramp/HV4gT43_kUPsXMmO_SU3Ogcrop10522.0,-177.0.jpg",ramp,ramp
"sfc_problem/tfbLvp9AXICPy1rVrevJIAcrop11910.0,-290.0.jpg",sfc_problem,sfc_problem
"sfc_problem/X0v6YnIo-t4nl5qUB0xhJgcrop6070.0,-116.0.jpg",sfc_problem,ramp
"ramp/1R8sTrcpWMTmfOtH4Ima0Acrop7982.0,-581.0.jpg",ramp,ramp
"ramp/yd5qru1d2jIaBwfNwBl5pwcrop4416.0,-848.0.jpg",ramp,ramp
"ramp/9FBT2RuOMLZupDAJpdThdgcrop3022.0,-635.0.jpg",ramp,ramp
"null/z4c_pAaqVvJj_SqgiuFK3Acrop2260.0,-1667.0.jpg",null,null
"ramp/7Nm83eNWhDpo1Au27Qw1qAcrop4762.0,-541.0.jpg",ramp,ramp
"null/yd5qru1d2jIaBwfNwBl5pwcrop7000.0,-1028.0.jpg",null,null
"ramp/zQfVlm07m4-nKLmRPskd2Acrop10405.0,-262.0.jpg",ramp,ramp
"ramp/mB-7kbD5yW8rEKse-MWnZQcrop1737.0,-587.0.jpg",ramp,ramp
"sfc_problem/s8UXz5ItjRO4CgVE8Y8D1gcrop5588.0,-548.0.jpg",sfc_problem,sfc_problem
"ramp/oelHXIPFCxM-GrqjXJ_Rjwcrop6453.0,-177.0.jpg",ramp,ramp
"obstruction/ZF57WmU4GQL0kwTtkimpfAcrop2277.0,-124.0.jpg",obstruction,ramp
"ramp/70aKIFghWmt-1fCIsErzOAcrop3634.0,-284.0.jpg",ramp,ramp
"null/hIRdT70ztD1dHUv4CTL0vQcrop4593.0,-1182.0.jpg",null,missing_ramp
"ramp/yd5qru1d2jIaBwfNwBl5pwcrop11881.0,-547.0.jpg",ramp,ramp
"sfc_problem/Q5N6V-2qfvijyou62rDPQAcrop9865.0,-259.0.jpg",sfc_problem,ramp
"ramp/0KjoViF5xreeiPSb1RuThQcrop2963.0,-446.0.jpg",ramp,ramp
"sfc_problem/R8_bXzGLA2uYFNYrlSdPNAcrop10452.0,-625.0.jpg",sfc_problem,sfc_problem
"missing_ramp/ZF57WmU4GQL0kwTtkimpfAcrop11215.0,-834.0.jpg",missing_ramp,missing_ramp
"null/NcSBilkKonft8q3Rt-krJgcrop10020.0,-562.0.jpg",null,ramp
"sfc_problem/tfbLvp9AXICPy1rVrevJIAcrop12425.0,-163.0.jpg",sfc_problem,ramp
"ramp/gj0n2QjDWbMi4hQflswBzQcrop11028.0,-504.0.jpg",ramp,ramp
"null/34AE9Qyq4Hh0mwaFPSNtigcrop3598.0,-762.0.jpg",null,sfc_problem
"obstruction/ZF57WmU4GQL0kwTtkimpfAcrop2196.0,-171.0.jpg",obstruction,ramp
"ramp/qF8tU4e5bsbvYE5PYyhxjgcrop4523.0,-488.0.jpg",ramp,ramp
"obstruction/5e4EG0hVJJzVlxZA0E5t9Acrop9296.0,-606.0.jpg",obstruction,obstruction
"missing_ramp/ZF57WmU4GQL0kwTtkimpfAcrop1063.0,-618.0.jpg",missing_ramp,obstruction
"ramp/RvngA272SGgBz_-qwAIHGwcrop7736.0,-624.0.jpg",ramp,ramp
"null/ZVdWdC3Akzl02Roh74G6zwcrop12064.0,-1608.0.jpg",null,null
"null/IwBTSuc9Vy2cF9V8XCOsEQcrop8661.0,-253.0.jpg",null,obstruction
"null/ADGKUYWbu5fu24N8GV2YFQcrop1887.0,-1263.0.jpg",null,missing_ramp
"ramp/z4c_pAaqVvJj_SqgiuFK3Acrop286.0,-317.0.jpg",ramp,missing_ramp
"ramp/zQfVlm07m4-nKLmRPskd2Acrop8862.0,-382.0.jpg",ramp,ramp
"ramp/XH3PKpef1StzAzvHO3I_nQcrop1854.0,-88.0.jpg",ramp,ramp
"ramp/yd5qru1d2jIaBwfNwBl5pwcrop8475.0,-1061.0.jpg",ramp,ramp
"obstruction/betttaqtbxoxAenR4qXzaQcrop9290.0,-538.0.jpg",obstruction,obstruction
"obstruction/ZF57WmU4GQL0kwTtkimpfAcrop9907.0,-290.0.jpg",obstruction,obstruction
"ramp/ci0ve4EzjpPRupg4ciIi6Qcrop11775.0,-551.0.jpg",ramp,ramp
"ramp/ci0ve4EzjpPRupg4ciIi6Qcrop4641.0,-908.0.jpg",ramp,ramp
"obstruction/ssUTLnwY8Rqu39gv9h7v0gcrop2159.0,-570.0.jpg",obstruction,obstruction
"sfc_problem/tfbLvp9AXICPy1rVrevJIAcrop2798.0,-976.0.jpg",sfc_problem,ramp
"ramp/ahUKE1pQ525KX6KVWrnLiAcrop7203.0,-227.0.jpg",ramp,obstruction
"ramp/zQfVlm07m4-nKLmRPskd2Acrop9351.0,-223.0.jpg",ramp,ramp
"null/HCqDACPY_vccF-dU8wW2HQcrop11888.0,-339.0.jpg",null,ramp
"ramp/1-2MNgRG-iN6DwktcIRE_gcrop1949.0,-143.0.jpg",ramp,ramp
"ramp/klmW6m1Ot1--LBwXG4lT3gcrop4171.0,-582.0.jpg",ramp,ramp
"ramp/-YP7VVRO4_pQYPY6RtYQcgcrop5721.0,-169.0.jpg",ramp,ramp
"obstruction/N9xQGBPepJZZ6WWnsmqhOAcrop12585.0,-301.0.jpg",obstruction,ramp
"obstruction/3wTqeXF1Gq1o5e8D7a4eIQcrop6950.0,-169.0.jpg",obstruction,ramp
"null/yvqfSIOCZQV0COq1odQNZwcrop2448.0,-1264.0.jpg",null,obstruction
"ramp/RRZajESb8MJM3s9wusvI_gcrop1017.0,-537.0.jpg",ramp,missing_ramp
"ramp/273jMbv01qXmghYoMcrbnAcrop11697.0,-524.0.jpg",ramp,ramp
"ramp/tfbLvp9AXICPy1rVrevJIAcrop6335.0,-106.0.jpg",ramp,ramp
"ramp/4nRl1ZVeipeFP-zhvOKfowcrop8542.0,-280.0.jpg",ramp,ramp
"obstruction/wCqJksD1tT33NGHgpYS2mQcrop4482.0,-83.0.jpg",obstruction,ramp
"ramp/NuzuwiTtJrM2mORY9lVOzgcrop3842.0,-1003.0.jpg",ramp,ramp
"obstruction/zQfVlm07m4-nKLmRPskd2Acrop4187.0,-207.0.jpg",obstruction,ramp
"sfc_problem/RFETpkMhl9_Ip91-iVFhLgcrop2569.0,-547.0.jpg",sfc_problem,ramp
"ramp/JRuTA818Vn4-8Cb9M2dahAcrop5502.0,-284.0.jpg",ramp,ramp
"ramp/iZwgWU5kUk59Kdq06xK-egcrop5721.0,-146.0.jpg",ramp,ramp
"missing_ramp/iTwDUyGnEjJleE6wMkbhXwcrop11316.0,-136.0.jpg",missing_ramp,ramp
"null/urKa0IeEVbRCDs8aMLrdggcrop4309.0,-1558.0.jpg",null,missing_ramp
"sfc_problem/34AE9Qyq4Hh0mwaFPSNtigcrop12042.0,-559.0.jpg",sfc_problem,sfc_problem
"ramp/tfbLvp9AXICPy1rVrevJIAcrop6471.0,-54.0.jpg",ramp,ramp
"null/kEe57krKXVdJSB_epVDnMAcrop2128.0,-1315.0.jpg",null,null
"ramp/70aKIFghWmt-1fCIsErzOAcrop1481.0,-502.0.jpg",ramp,ramp
"ramp/-YP7VVRO4_pQYPY6RtYQcgcrop3201.0,-438.0.jpg",ramp,ramp
"ramp/ZvIJUEOTfpqkFj3ggY8W1Acrop5226.0,-683.0.jpg",ramp,ramp
"ramp/3wTqeXF1Gq1o5e8D7a4eIQcrop6465.0,-108.0.jpg",ramp,ramp
"null/7Nm83eNWhDpo1Au27Qw1qAcrop9697.0,-803.0.jpg",null,null
"ramp/70aKIFghWmt-1fCIsErzOAcrop10972.0,-333.0.jpg",ramp,ramp
"sfc_problem/tfbLvp9AXICPy1rVrevJIAcrop12246.0,-210.0.jpg",sfc_problem,sfc_problem
"sfc_problem/QDsRGDFJ8NDvjuMLLtQoJwcrop2579.0,-207.0.jpg",sfc_problem,ramp
"ramp/3M_aJ1MNc8tbtp3Mbaq3iAcrop6068.0,-122.0.jpg",ramp,ramp
"null/gj0n2QjDWbMi4hQflswBzQcrop6765.0,-1651.0.jpg",null,null
"null/N9xQGBPepJZZ6WWnsmqhOAcrop9118.0,-597.0.jpg",null,ramp
"null/XNUdc2mm7ozwMAk-j4Mndwcrop5052.0,-606.0.jpg",null,ramp
"ramp/qF8tU4e5bsbvYE5PYyhxjgcrop12892.0,-998.0.jpg",ramp,ramp
"sfc_problem/riixORAIsHjNKzXzO6ZiHQcrop13174.0,-713.0.jpg",sfc_problem,null
"obstruction/5e4EG0hVJJzVlxZA0E5t9Acrop10001.0,-268.0.jpg",obstruction,obstruction
"null/ZF57WmU4GQL0kwTtkimpfAcrop12926.0,-1463.0.jpg",null,null
"ramp/2UU29_3GcrJ7jtS9DVTRsgcrop3812.0,-72.0.jpg",ramp,ramp
"ramp/Wrg5WrTPK6xht9Nsl5MUoQcrop6422.0,-237.0.jpg",ramp,ramp
"ramp/3erh3vK5MThXzSEs2vJR7Acrop8654.0,-501.0.jpg",ramp,ramp
"missing_ramp/1a1UlhadSS_3dNtc5oI10Qcrop9850.0,-404.0.jpg",missing_ramp,missing_ramp
"null/gj0n2QjDWbMi4hQflswBzQcrop9254.0,-122.0.jpg",null,obstruction
"null/NaWKUnfSMLwusgx7afgOvgcrop7738.0,-1322.0.jpg",null,null
"ramp/3M_aJ1MNc8tbtp3Mbaq3iAcrop5936.0,-170.0.jpg",ramp,ramp
"ramp/70aKIFghWmt-1fCIsErzOAcrop4024.0,-262.0.jpg",ramp,ramp
"missing_ramp/ADGKUYWbu5fu24N8GV2YFQcrop9260.0,-467.0.jpg",missing_ramp,missing_ramp
"sfc_problem/NaWKUnfSMLwusgx7afgOvgcrop3259.0,-225.0.jpg",sfc_problem,ramp
"ramp/xUTHaz4y36WQAZfRGS5_wAcrop2692.0,-192.0.jpg",ramp,ramp
"null/z0_9r7ZtLk0IaZjJs5GNUQcrop6385.0,-1523.0.jpg",null,null
"ramp/3wTqeXF1Gq1o5e8D7a4eIQcrop6822.0,-109.0.jpg",ramp,ramp
"sfc_problem/z0_9r7ZtLk0IaZjJs5GNUQcrop3044.0,-155.0.jpg",sfc_problem,ramp
"ramp/zQfVlm07m4-nKLmRPskd2Acrop10340.0,-198.0.jpg",ramp,ramp
"ramp/z0_9r7ZtLk0IaZjJs5GNUQcrop2315.0,-192.0.jpg",ramp,ramp
"sfc_problem/Q8KLF55-1eJ7mgSuB3L3Pgcrop390.0,-462.0.jpg",sfc_problem,missing_ramp
"ramp/5CQ0WnQwvnh9HPXiS-_KLQcrop12824.0,-387.0.jpg",ramp,ramp
"null/wCqJksD1tT33NGHgpYS2mQcrop8830.0,-1283.0.jpg",null,ramp
"sfc_problem/D1d8_1zf4MK2njkQRmTGZwcrop2194.0,-229.0.jpg",sfc_problem,missing_ramp
"sfc_problem/NaWKUnfSMLwusgx7afgOvgcrop12223.0,-616.0.jpg",sfc_problem,sfc_problem
"ramp/Tlw9RExZSh3cezUjcMQDnwcrop6368.0,-306.0.jpg",ramp,ramp
"ramp/2UU29_3GcrJ7jtS9DVTRsgcrop2999.0,-58.0.jpg",ramp,ramp
"ramp/4nRl1ZVeipeFP-zhvOKfowcrop7831.0,-346.0.jpg",ramp,ramp
"null/zrOdFgFV7nr5SHDLm4h66Qcrop9553.0,-86.0.jpg",null,null
"ramp/K0N_AT0sjxwJGcLF1Hjpzgcrop3618.0,-213.0.jpg",ramp,ramp
"ramp/ZF57WmU4GQL0kwTtkimpfAcrop4839.0,-247.0.jpg",ramp,ramp
"null/4l3EEIu0plhhQGtlzPAfuwcrop6626.0,-846.0.jpg",null,null
"null/klmW6m1Ot1--LBwXG4lT3gcrop4852.0,-1206.0.jpg",null,null
"null/DYHTqo2NQZNKSb1tuwF06wcrop5133.0,-466.0.jpg",null,ramp
"null/AsDH8oipghVD_V70d3eryQcrop11791.0,-583.0.jpg",null,missing_ramp
"ramp/betttaqtbxoxAenR4qXzaQcrop9341.0,-748.0.jpg",ramp,ramp
"null/ci0ve4EzjpPRupg4ciIi6Qcrop10911.0,-1619.0.jpg",null,null
"ramp/ofSFG91rxvk_0A58spkHQwcrop12937.0,-446.0.jpg",ramp,ramp
"ramp/4Wi6ruT_4Uv1JT_pCy00Wgcrop71.0,-646.0.jpg",ramp,ramp
"ramp/8PcozCwEjChwwapxjWZ7ggcrop2517.0,-201.0.jpg",ramp,ramp
"sfc_problem/fBQi6TAbctsnuXEkgTjU7gcrop9825.0,-540.0.jpg",sfc_problem,sfc_problem
"ramp/mU-sRiowgEKrvAc5jEZbSgcrop1420.0,-766.0.jpg",ramp,ramp
"null/cCSnGSMg3xL8X4hvjfie1wcrop12831.0,-815.0.jpg",null,sfc_problem
