File,Actual,Predicted
"ramp/y3iEY-3kYvr47d5UZoBJTAcrop5510.0,-880.0.jpg",ramp,ramp
"ramp/Qsbw6NhGa3FS-wGtrHbktQcrop10549.0,-626.0.jpg",ramp,ramp
"obstruction/WIFYfXPws3L4B8s6JIcU0wcrop5399.0,-536.0.jpg",obstruction,obstruction
"ramp/legGWvWjXSMK_BFKRWm95Qcrop631.0,-776.0.jpg",ramp,ramp
"ramp/17Kf6DFklN_pCy36L5OOUwcrop4209.0,-545.0.jpg",ramp,ramp
"ramp/uYR2NZpjnSuHRo9WXozX7gcrop7879.0,-326.0.jpg",ramp,ramp
"ramp/eQRVUBHaUniQNFxFi_tUMwcrop3209.0,-403.0.jpg",ramp,ramp
"obstruction/b-f-q35bAr0Ys8xheViSegcrop1701.0,-639.0.jpg",obstruction,obstruction
"obstruction/IZm6B5Gi-jyR35oHAbbq8Qcrop9351.0,-571.0.jpg",obstruction,ramp
"ramp/WVGiYMVPjZ18lF26m0-W3Qcrop4072.0,-330.0.jpg",ramp,ramp
"obstruction/pCCYHjj4xH58_8p2URmoUQcrop12622.0,-750.0.jpg",obstruction,ramp
"ramp/_H3-IsCvf5_YHg_oGk1KKQcrop6597.0,-407.0.jpg",ramp,ramp
"ramp/m5UVuG8mTK8pmKONRPFHwgcrop7371.0,-997.0.jpg",ramp,ramp
"ramp/Qw_eBOIwV8TrFTNTUhV2_gcrop13401.0,-1727.0.jpg",ramp,ramp
"ramp/fJSf_flXIVVvf9SRfEluSQcrop8162.0,-676.0.jpg",ramp,ramp
"ramp/7WwZWHkpYMeaAh4e_7tGHwcrop7173.0,-844.0.jpg",ramp,ramp
"ramp/6sG8NQbIgrLij92ywt902Qcrop1172.0,-584.0.jpg",ramp,ramp
"missing_ramp/zaJenLWhs_5c-yy6Nw8DGAcrop12208.0,-580.0.jpg",missing_ramp,missing_ramp
"ramp/IjItgGI2BEPACuR_owhuVgcrop1815.0,-615.0.jpg",ramp,ramp
"ramp/eltjpjn5eE5F2TI_XLqzbAcrop3205.0,-333.0.jpg",ramp,ramp
"ramp/NaN2TI5XufqEIDNU7ygELQcrop4559.0,-287.0.jpg",ramp,ramp
"ramp/J2gnbeL3kS4wPkzkGSIVEQcrop2776.0,-1092.0.jpg",ramp,ramp
"ramp/m8R-R9VU7TRhxBn-zheELwcrop2202.0,-391.0.jpg",ramp,ramp
"ramp/JpPlanawu-pUX_x65twp9Qcrop5677.0,-373.0.jpg",ramp,ramp
"ramp/vo5n0-1JuZ0RckUa6kTpNQcrop2573.0,-518.0.jpg",ramp,ramp
"obstruction/XbpbF2fjwmUtcdTj21wYIQcrop5463.0,-511.0.jpg",obstruction,obstruction
"ramp/xR9ZRaHur0XmK145Cau5agcrop11163.0,-401.0.jpg",ramp,ramp
"obstruction/YnbonNpLatxI3LBaLDCnOgcrop4347.0,-469.0.jpg",obstruction,obstruction
"ramp/tgqdoDkdrRnVMKwQvmI1kgcrop11923.0,-294.0.jpg",ramp,ramp
"ramp/_Z_81KxSShjRH3Zv7r0hzgcrop7070.0,-1397.0.jpg",ramp,ramp
"null/jAemZ9LkuacyDsuGxQkhRgcrop10931.777,-1113.623952.jpg",null,sfc_problem
"missing_ramp/uYR2NZpjnSuHRo9WXozX7gcrop8183.0,-332.0.jpg",missing_ramp,missing_ramp
"ramp/oBKfBZc45ISUr1NdhrJipAcrop8127.0,-602.0.jpg",ramp,ramp
"ramp/tzoeAkPntou3B3iFQ57ZoAcrop7728.0,-463.0.jpg",ramp,ramp
"ramp/YShDZMBbeJMxyBdDoBWmggcrop9402.0,-441.0.jpg",ramp,ramp
"ramp/kghEn6wGO1mNpSpGbYYEugcrop5346.0,-426.0.jpg",ramp,ramp
"ramp/2GBlZygim6XGRCdUD9_6Uwcrop966.0,-317.0.jpg",ramp,ramp
"ramp/etwMvmgyUv3FSIHF7f6D6wcrop7171.0,-546.0.jpg",ramp,ramp
"ramp/wbEw_lOLhsvXDI6W7LMTxAcrop8039.0,-1244.0.jpg",ramp,ramp
"missing_ramp/MlR9wn9kz-nWGx1m5syKGQcrop10904.0,-524.0.jpg",missing_ramp,obstruction
"ramp/7NMGq2P5BiwJUm7gElOIsQcrop7248.0,-695.0.jpg",ramp,ramp
"ramp/nUN5roSpkp1iSA6sVIxq1Qcrop11097.0,-336.0.jpg",ramp,ramp
"obstruction/iNT5R1NoiBSeZ9ymFZc6rAcrop5660.0,-711.0.jpg",obstruction,obstruction
"null/h7di7ZCIvnHlng6jKJ195Qcrop11755.26384,-927.4307828.jpg",null,null
"ramp/uLuhQ0qvSXy_JR5AeVoI6wcrop7412.0,-527.0.jpg",ramp,ramp
"ramp/nOAW0HzCvL4c4w0wi5_SXAcrop1376.0,-770.0.jpg",ramp,ramp
"ramp/hBSM4_fryp4wacz-taSa6gcrop123.0,-584.0.jpg",ramp,ramp
"null/YOC2tWu5PDh-nhvaR0X33gcrop9062.87163,-2678.984168.jpg",null,null
"ramp/qHJa5x7L7rh-eHPIqvnwpwcrop7732.0,-899.0.jpg",ramp,ramp
"ramp/S-44onKA52ProMewD8Uz2Acrop11518.0,-494.0.jpg",ramp,ramp
"missing_ramp/Qo8ic3Zba4g2Ie6vQfO8Vwcrop839.0,-398.0.jpg",missing_ramp,missing_ramp
"ramp/MDKuTaaOV1KtfSeqtABUfAcrop4724.0,-642.0.jpg",ramp,ramp
"obstruction/FyjeVDozLs2RY8RDXyJVYAcrop3771.0,-330.0.jpg",obstruction,obstruction
"ramp/XzUgR6zq1vmHLvtgPtBcPgcrop6700.0,-1039.0.jpg",ramp,ramp
"missing_ramp/JFheTRLT1YEiie5t0zjHSgcrop10070.0,-720.0.jpg",missing_ramp,obstruction
"ramp/kghEn6wGO1mNpSpGbYYEugcrop2147.0,-317.0.jpg",ramp,ramp
"ramp/RZbYYcyINOm9bV_L2dgopQcrop13163.0,-857.0.jpg",ramp,ramp
"missing_ramp/AsDH8oipghVD_V70d3eryQcrop1841.0,-609.0.jpg",missing_ramp,ramp
"ramp/UBqUNQzasbrEEvdied73Zgcrop4814.0,-854.0.jpg",ramp,ramp
"ramp/D4FBuBVMBwOF5eY2Cz-NCAcrop4092.0,-1629.0.jpg",ramp,ramp
"ramp/ccXnEpxoL8W8j7cBjSJyUQcrop5403.0,-319.0.jpg",ramp,ramp
"ramp/CHewKDznISHMMuHWwxiGIwcrop1124.0,-1165.0.jpg",ramp,ramp
"ramp/RHwOKZTLe2zOaac78nm8VAcrop970.0,-257.0.jpg",ramp,ramp
"ramp/Q5N6V-2qfvijyou62rDPQAcrop8315.0,-658.0.jpg",ramp,ramp
"ramp/lo9jYXsK26Go8XK--UoChAcrop11735.0,-750.0.jpg",ramp,ramp
"ramp/Ttb6soG3ntAHPlob_UQhgQcrop11836.0,-631.0.jpg",ramp,ramp
"ramp/DPFlZL6PypPZAJuBDTBNXgcrop434.0,-391.0.jpg",ramp,ramp
"ramp/UkC115pnd1NPRpHoTGYUeAcrop3405.0,-1472.0.jpg",ramp,ramp
"ramp/Hfs6GwN1Oj2eV75nZo8UWgcrop62.0,-636.0.jpg",ramp,ramp
"ramp/ebSHbSpTBnbieAubKPKApgcrop6539.0,-925.0.jpg",ramp,ramp
"ramp/dbdh_gImObMSUIjxCTgcVgcrop8558.0,-696.0.jpg",ramp,ramp
"ramp/hn35OlIqAzsJzd2tRNOcpgcrop11785.0,-695.0.jpg",ramp,ramp
"ramp/pnQ8bfgDw7t5wZMQlysvSAcrop8628.0,-834.0.jpg",ramp,ramp
"ramp/VFXUUqWQ8S4TG4UM0pY-zgcrop2240.0,-596.0.jpg",ramp,ramp
"obstruction/oeUjB5dnLrVxdnQVQLcG3Qcrop12226.0,-630.0.jpg",obstruction,obstruction
"ramp/0WV_Ly4-rQ-fAQWQ_A4PIQcrop4861.0,-1042.0.jpg",ramp,ramp
"ramp/U9q7N6bTuOum4B4bzqNJ-Acrop2972.0,-1208.0.jpg",ramp,ramp
"missing_ramp/GXruCkxCjHAWUDqcmHfAxwcrop91.0,-459.0.jpg",missing_ramp,ramp
"ramp/CVnCdxLL_fHgLCQTM1spwgcrop8549.0,-362.0.jpg",ramp,ramp
"ramp/QrWpObVZX4Zvf-DIDS7Engcrop7327.0,-453.0.jpg",ramp,ramp
"ramp/NsXx4WdbYV54EKNCusCFwgcrop8972.0,-997.0.jpg",ramp,sfc_problem
"ramp/JCbYhgHfBuGcdPF8d0A8IQcrop12179.0,-844.0.jpg",ramp,ramp
"ramp/FPpg9WKKjAiSDID5_eG-wgcrop13035.0,-562.0.jpg",ramp,ramp
"obstruction/6dlLjbj4D_JZjQE54Fn5YQcrop7522.0,-330.0.jpg",obstruction,obstruction
"ramp/NS7XcmQKQTemjavGGwK0iQcrop6653.0,-404.0.jpg",ramp,ramp
"ramp/xLR6jnejv9rrVHXfhnj1EAcrop9799.0,-471.0.jpg",ramp,ramp
"ramp/17Kf6DFklN_pCy36L5OOUwcrop1037.0,-441.0.jpg",ramp,ramp
"ramp/w7scOyAosPDwWdtpbblrbAcrop7880.0,-726.0.jpg",ramp,ramp
"ramp/dq441GuurXmIK6RZPsARGAcrop11845.0,-853.0.jpg",ramp,ramp
"ramp/p7zY2xnRV6evJu14uhuzXgcrop4233.0,-752.0.jpg",ramp,ramp
"missing_ramp/KNsbYcQJj2NweIMZP2mlSQcrop12504.0,-419.0.jpg",missing_ramp,ramp
"sfc_problem/1_EQR3kMWh7ADYGkjowW7wcrop13244.0,-980.0.jpg",sfc_problem,sfc_problem
"missing_ramp/_F2t_q88NEAVSrdN0R2COQcrop10753.0,-438.0.jpg",missing_ramp,missing_ramp
"ramp/3dDhGNfWt8Gz1OLvjCD2ugcrop7715.0,-180.0.jpg",ramp,ramp
"obstruction/FdiyvYSxvky9RE1tRdrLyQcrop1793.0,-706.0.jpg",obstruction,sfc_problem
"ramp/0f7UuXYH6G2uSUZ8juIh-Qcrop1329.0,-755.0.jpg",ramp,ramp
"ramp/tNG3H8dbuatt7-A-6Tz3Mgcrop791.0,-409.0.jpg",ramp,ramp
"ramp/ccXnEpxoL8W8j7cBjSJyUQcrop10889.0,-1114.0.jpg",ramp,ramp
"ramp/4-LmlQtcLpI-8ACBZR4_0Qcrop11248.0,-382.0.jpg",ramp,ramp
"ramp/0vChHHFFWmVU_ZdRPXAl8Acrop11811.0,-547.0.jpg",ramp,ramp
"ramp/CTUXrflA-emkcDk6a89DjAcrop11977.0,-885.0.jpg",ramp,ramp
"ramp/odZUBdKpxnRiFMFbEONUkwcrop4809.0,-711.0.jpg",ramp,ramp
"null/IeQDPb-TB9HFtaNdiIMMYQcrop10159.85466,-2121.479769.jpg",null,null
"sfc_problem/BX-IlV8IsOsA2RGm7YhRFQcrop3322.0,-432.0.jpg",sfc_problem,missing_ramp
"ramp/omqajDSyM5sYzQt6PbKbOQcrop10362.0,-497.0.jpg",ramp,ramp
"ramp/VkLo6pHAdmVvMsoM1xQa3Acrop2261.0,-530.0.jpg",ramp,ramp
"ramp/NhMn8_k4wSqgFi5jK4OavQcrop4359.0,-901.0.jpg",ramp,ramp
"ramp/NocGaxi3VIGftNC6EH15fgcrop11369.0,-526.0.jpg",ramp,ramp
"ramp/8Vh8Tz0ogXNXyl3T5OW3bgcrop5313.0,-536.0.jpg",ramp,ramp
"ramp/SYoDlHuGUHm4PMcuDCzo3Qcrop8992.0,-341.0.jpg",ramp,ramp
"obstruction/S1CISoDJrXaBkRyrqvZ6kQcrop5928.0,-517.0.jpg",obstruction,ramp
"sfc_problem/b3ntKaojKfzcf_JnGb2cuQcrop12131.0,-565.0.jpg",sfc_problem,sfc_problem
"ramp/JeRYdtNLUzDyheZa4Alr_wcrop8372.0,-375.0.jpg",ramp,ramp
"ramp/bYzBQoJby5ZEtxqOe-MmRAcrop3246.0,-1392.0.jpg",ramp,ramp
"ramp/s6ZHobV3RjbzE--McORhrQcrop5526.0,-1234.0.jpg",ramp,ramp
"ramp/RBX6W9kFUo3GxaMeSnm4Owcrop7316.0,-341.0.jpg",ramp,ramp
"obstruction/AKXR0MPqpBsbzha5bQawBQcrop9353.0,-547.0.jpg",obstruction,obstruction
"missing_ramp/Kph8BVpiIa_idmcRvcqk8Qcrop12.0,-541.0.jpg",missing_ramp,missing_ramp
"ramp/eQTuSq1UPpDtUj4jw_PMsAcrop2125.0,-661.0.jpg",ramp,ramp
"ramp/pMbo6CANlR2PH023k6sT6gcrop11485.0,-228.0.jpg",ramp,ramp
"obstruction/cESTF7Rw02MPlxrvfhb3MQcrop86.0,-346.0.jpg",obstruction,obstruction
"ramp/MlR9wn9kz-nWGx1m5syKGQcrop1651.0,-577.0.jpg",ramp,ramp
"missing_ramp/lZlc7Fmgw9dFHYZGYEu05wcrop5454.0,-404.0.jpg",missing_ramp,missing_ramp
"ramp/3KSVuL5ShwvbBF-w8pd8qQcrop7861.0,-254.0.jpg",ramp,ramp
"ramp/H6T5qO0-PLHQZurW4Opq-Acrop7657.0,-1145.0.jpg",ramp,ramp
"ramp/evRo_YXY6ny1m8Swh4E4lAcrop10245.0,-983.0.jpg",ramp,ramp
"ramp/pCSEbCCtFrMXfzpVGDqLUQcrop787.0,-496.0.jpg",ramp,ramp
"ramp/eImiW_w2iGmYwnoqXKe1vAcrop7913.0,-921.0.jpg",ramp,ramp
"obstruction/TMH385olT8Vj-wop5-F4pAcrop12710.0,-628.0.jpg",obstruction,obstruction
"ramp/2UU29_3GcrJ7jtS9DVTRsgcrop5320.0,-415.0.jpg",ramp,ramp
"obstruction/8ckXPUzcRqRG85bFQ9ekBwcrop2131.0,-302.0.jpg",obstruction,missing_ramp
"ramp/XAly7UKEYXMz_dDDyOLF8wcrop12089.0,-516.0.jpg",ramp,ramp
"obstruction/x-wRSnkjAtIu5OzF8u4eeAcrop12176.0,-605.0.jpg",obstruction,obstruction
"ramp/L8YFpNsK11LPZ0rg3ON2jgcrop6207.0,-372.0.jpg",ramp,ramp
"ramp/yVlaXzmY2TLslKq5uMbJ6gcrop713.0,-612.0.jpg",ramp,ramp
"ramp/Rcsc7IaDEYNbDTb2iB78qgcrop8570.0,-355.0.jpg",ramp,ramp
"ramp/aYXXhh7ixAWAk-RzM5p47wcrop7704.0,-326.0.jpg",ramp,ramp
"ramp/AuXX4ZPJUOA2g_yEDxFAHwcrop3993.0,-293.0.jpg",ramp,ramp
"ramp/y4tLJ-ws4k9gWTBEassYngcrop10761.0,-185.0.jpg",ramp,ramp
"ramp/9r1OLBHdzZ9RvXoYTMtdgAcrop5447.0,-422.0.jpg",ramp,ramp
"obstruction/X7Zw1qOEcPp9BGupFPkUzwcrop10532.0,-181.0.jpg",obstruction,ramp
"ramp/0_4_lUs9I20cS3IkX8wcowcrop1276.0,-617.0.jpg",ramp,ramp
"ramp/LlevvgUxaDqsCdMAuMTURAcrop12052.0,-668.0.jpg",ramp,ramp
"ramp/ml94SiPryj30hHc7LaQ_awcrop5070.0,-412.0.jpg",ramp,ramp
"obstruction/F_D7o8LXsmmfw5aI3mBo4wcrop11631.0,-257.0.jpg",obstruction,obstruction
"ramp/wsZvA6cj6WrgzJSBROKZbgcrop13049.0,-789.0.jpg",ramp,ramp
"ramp/QwYuRTQon1sBDfJ9043CZwcrop11022.0,-1020.0.jpg",ramp,ramp
"ramp/Lzx8sT7NsfvnRaKFt-x_7wcrop8698.0,-614.0.jpg",ramp,ramp
"missing_ramp/m7EFqo9f-QZEJ2cBu4YaJQcrop3170.0,-452.0.jpg",missing_ramp,missing_ramp
"ramp/2QcL15e0-KJ-TyDkDasFLQcrop912.0,-695.0.jpg",ramp,ramp
"obstruction/2E7l2_e9WrnBUyEzCpvuKAcrop5499.0,-1222.0.jpg",obstruction,obstruction
"ramp/-2WFb7xYSrVdrH5MHnUVvwcrop7717.0,-461.0.jpg",ramp,ramp
"missing_ramp/lhSxwyO7BQ2AiqTpAuIrUgcrop5364.0,-831.0.jpg",missing_ramp,missing_ramp
"ramp/MIgp-6WmX-M2fiDELkG1fAcrop2153.0,-540.0.jpg",ramp,ramp
"ramp/8nbpN2KkLriD6URA5xSdTAcrop4686.0,-549.0.jpg",ramp,ramp
"ramp/iw0EOcsfmhIW8WjZuRh8BQcrop12852.0,-927.0.jpg",ramp,ramp
"ramp/G1F5uqtTxsjUAOyTTpRBDQcrop2992.0,-640.0.jpg",ramp,ramp
"missing_ramp/C8Ma1Dxgpx2HFLF_BguhUQcrop10702.0,-996.0.jpg",missing_ramp,missing_ramp
"ramp/GJYv7JMY1CLC5mQBTV_aqAcrop12298.0,-644.0.jpg",ramp,ramp
"missing_ramp/EuE9l3upJLYZc0TkNgpeLQcrop2936.0,-848.0.jpg",missing_ramp,missing_ramp
"ramp/YgsX2JvABfVuvCMrsXgQwwcrop10006.0,-368.0.jpg",ramp,ramp
"ramp/iaZ3tI7r0NdyYDP2rpDrvgcrop1765.0,-1061.0.jpg",ramp,ramp
"ramp/cVJjSZHG_Swtnr4iucBKDwcrop561.0,-605.0.jpg",ramp,ramp
"ramp/1bY9Nj16h784-yBmh4Rbugcrop9156.0,-635.0.jpg",ramp,ramp
"ramp/ZlMAtxUxW32L-nKLUcknHQcrop4502.0,-582.0.jpg",ramp,ramp
"ramp/Z-TLBz11XUOfmAj4MIUkngcrop4960.0,-853.0.jpg",ramp,ramp
"ramp/DmRmylqowuyI3SBP6cqe5Acrop9011.0,-1045.0.jpg",ramp,ramp
"obstruction/9Eq11eIPU0kP_zXWewcMGwcrop8558.0,-681.0.jpg",obstruction,obstruction
"ramp/YzYzIGfYorkhajddN1XtVgcrop12954.0,-311.0.jpg",ramp,ramp
"ramp/uqqJM7_qpW9iFfRPqmvIVAcrop7712.0,-457.0.jpg",ramp,ramp
"ramp/hDknH0dyUOtOl15nPxp52Qcrop11680.0,-511.0.jpg",ramp,ramp
"ramp/fSk57Pa4EZsMb8R5eFHW0Qcrop9587.0,-956.0.jpg",ramp,ramp
"ramp/uGVbzPCQfN0LU4wl7DLAEAcrop2383.0,-582.0.jpg",ramp,ramp
"ramp/ITnj_xPReyeyDJiMfswwLQcrop180.0,-429.0.jpg",ramp,ramp
"ramp/F-U6G0OKroK2SM8w2ZIIyQcrop11684.0,-487.0.jpg",ramp,ramp
"ramp/KqJUtg-keimpQcSe9vpVfAcrop6843.0,-238.0.jpg",ramp,ramp
"ramp/VZP5egVXxuieyKaPenuFawcrop2006.0,-310.0.jpg",ramp,ramp
"ramp/gj0n2QjDWbMi4hQflswBzQcrop11015.0,-505.0.jpg",ramp,ramp
"missing_ramp/04tnaIdHRl56qTaNjZ3Vjwcrop6053.0,-393.0.jpg",missing_ramp,missing_ramp
"obstruction/Zq1cB7FBOEza6FVMFozh7wcrop8003.0,-695.0.jpg",obstruction,ramp
"ramp/a3LDF921EeLBUAiesueM1Qcrop12122.0,-530.0.jpg",ramp,ramp
"ramp/gSjD88NvGlei6RL5xKjKRAcrop12885.0,-734.0.jpg",ramp,ramp
"ramp/LEp7exfiHhMR_xYHaZi_ewcrop6684.0,-457.0.jpg",ramp,ramp
"ramp/SiHU1BiOCxtizliuyIDNPQcrop5814.0,-615.0.jpg",ramp,ramp
"ramp/hiavdIeZugvChUtzUyC3Mwcrop3331.0,-303.0.jpg",ramp,ramp
"ramp/NO6Y7LP8mmBI404SVZNcPAcrop1044.0,-537.0.jpg",ramp,ramp
"ramp/LKrWGguD3GS5Js0bKGfWnQcrop2102.0,-565.0.jpg",ramp,ramp
"ramp/zJ90JzuaSsWPQQu_5V51Vgcrop8945.0,-857.0.jpg",ramp,sfc_problem
"ramp/SR7xD4zO1ruVo-KP7FAh9gcrop3245.0,-1335.0.jpg",ramp,ramp
"ramp/5OWbC9kppsrhSKOKoDQzPwcrop4765.0,-814.0.jpg",ramp,ramp
"null/pCCYHjj4xH58_8p2URmoUQcrop10204.58499,-2034.708429.jpg",null,null
"ramp/iCwD8uZMjoMEVotxeK73aAcrop718.0,-749.0.jpg",ramp,ramp
"ramp/wCooVxKQZzTEdHYYcNr0Zgcrop6642.0,-365.0.jpg",ramp,ramp
"obstruction/KdXvJnSgEo66om3AruHGkQcrop7853.0,-536.0.jpg",obstruction,obstruction
"obstruction/GY-RUQA25nn4lAkgysDeXwcrop7925.0,-286.0.jpg",obstruction,missing_ramp
"obstruction/y79vEy7ac0qnDpW57HInMwcrop6449.0,-340.0.jpg",obstruction,obstruction
"ramp/5HPJbatCcTPVR235XIKb3wcrop11825.0,-536.0.jpg",ramp,ramp
"ramp/7ecsK4gFXXhP9haaFGSTeQcrop12427.0,-612.0.jpg",ramp,ramp
"ramp/ZzyBWE_UxrTBhnN8UvmEyAcrop11648.0,-608.0.jpg",ramp,ramp
"ramp/bctVLaU_Wip9yWMLoN-Regcrop4105.0,-657.0.jpg",ramp,ramp
"ramp/xfPJTUqVZSiVmTVFGCd6swcrop2279.0,-1087.0.jpg",ramp,ramp
"ramp/3erh3vK5MThXzSEs2vJR7Acrop8677.0,-458.0.jpg",ramp,ramp
"ramp/kyWl-65fKssxIJS2W8uY0Acrop4555.0,-283.0.jpg",ramp,ramp
"obstruction/03nLDyiGmStaf5UsEY9TMQcrop12462.0,-303.0.jpg",obstruction,obstruction
"ramp/B5XbZ2fQmx5360D2paQNKwcrop1952.0,-982.0.jpg",ramp,ramp
"ramp/t6sHh_2Zm1OwahzZeB_q-wcrop6681.0,-892.0.jpg",ramp,ramp
"ramp/HInX5JJyO1-WUyDTz00xzgcrop5491.0,-1197.0.jpg",ramp,ramp
"ramp/CuoRldxDelBVptE2LtNgSQcrop8624.0,-1355.0.jpg",ramp,ramp
"ramp/2-pPC1o3JOdN-0JqTqebsgcrop724.0,-967.0.jpg",ramp,ramp
"missing_ramp/bDm-gEmZ3eh0o2GohjTMeQcrop946.0,-697.0.jpg",missing_ramp,missing_ramp
"obstruction/W58O49UG7PvFVocdRnlT2Acrop8520.0,-845.0.jpg",obstruction,obstruction
"ramp/i1h5xhkMckL-1WFGMKoXtQcrop4166.0,-496.0.jpg",ramp,ramp
"missing_ramp/vOklxlBiPuN7ae44zFDN-gcrop8128.0,-907.0.jpg",missing_ramp,ramp
"ramp/sD8Wuok3nh27iQ2mgG_XVQcrop6105.0,-615.0.jpg",ramp,ramp
"ramp/i5UFykGP4a1LBUKG6Z0iTgcrop3430.0,-739.0.jpg",ramp,ramp
"ramp/nw_dLZdjrWJA7DScp0xwTQcrop8244.0,-633.0.jpg",ramp,ramp
"sfc_problem/oa4RvmRXb1oRmrK2w4kLyAcrop3792.0,-488.0.jpg",sfc_problem,obstruction
"ramp/CJVxP3YuwT1iypu0EBtlvwcrop8797.0,-1012.0.jpg",ramp,ramp
"ramp/0eZMYf7BqWfIuVcSvlviGAcrop2708.0,-652.0.jpg",ramp,ramp
"ramp/2ZHpWDX6AjS0w3tsqOhAQAcrop12699.0,-268.0.jpg",ramp,ramp
"ramp/_pK6ohbZOgQ1QRZ9XhSAXAcrop3833.0,-1775.0.jpg",ramp,ramp
"ramp/cGZ5mVISYEeXFc6VYuuN8wcrop1683.0,-695.0.jpg",ramp,ramp
"ramp/L4wkaNhb14Bzu4DOeGAz6gcrop527.0,-417.0.jpg",ramp,ramp
"ramp/J0nPVp9_TxbLvnKGgGXAwwcrop7079.0,-871.0.jpg",ramp,ramp
"ramp/zF3LY5nddDEfEYleAVw4SQcrop11419.0,-510.0.jpg",ramp,ramp
"ramp/V15rnf3y5a19uTWYMFm24gcrop13009.0,-147.0.jpg",ramp,ramp
"missing_ramp/g4wnTUHEWdjKT28Q0nPfdwcrop2124.0,-489.0.jpg",missing_ramp,ramp
"ramp/GfZn61qySSpvK1_MsoPkawcrop7375.0,-982.0.jpg",ramp,ramp
"ramp/eEpLbgbI_CMy4URxMFgDeAcrop6144.0,-807.0.jpg",ramp,ramp
"ramp/xavb3D6gc3whpPDsY9Z9Lgcrop1276.0,-390.0.jpg",ramp,ramp
"ramp/6adF1ZTGFqpS_ZjZp5TXVQcrop11829.0,-663.0.jpg",ramp,ramp
"ramp/Ekb9gKmLq2hWbTWvaKrTWgcrop5172.0,-789.0.jpg",ramp,ramp
"obstruction/CVnCdxLL_fHgLCQTM1spwgcrop6045.0,-340.0.jpg",obstruction,obstruction
"ramp/JgmuyTKAGspA1APJtaAmfQcrop2504.0,-540.0.jpg",ramp,ramp
"ramp/1Ua3Y8OTX8xGS4J41bfhXQcrop11579.0,-645.0.jpg",ramp,ramp
"ramp/ONffB_OmX52tJjCfVDNbugcrop10382.0,-1130.0.jpg",ramp,ramp
"ramp/KonITPPosKXnxvOxZt6DzAcrop8295.0,-808.0.jpg",ramp,ramp
"ramp/CfoXYPnIEo3RImDh3mv-4gcrop8744.0,-310.0.jpg",ramp,ramp
"ramp/ZAErj-7OL3Lwc1TkYwxvmwcrop669.0,-560.0.jpg",ramp,ramp
"ramp/_v70e7dTZZQXTbkriC0M4Acrop8180.0,-627.0.jpg",ramp,null
"ramp/uqh7__TVEw3LVGBAyx0-7Acrop4146.0,-613.0.jpg",ramp,ramp
"missing_ramp/BMDmthcD33SUkxmGS1uKHwcrop4834.0,-549.0.jpg",missing_ramp,ramp
"obstruction/7-LOXfi8K8Ar9YlMzboybwcrop3273.0,-738.0.jpg",obstruction,obstruction
"ramp/vEv2nMOBwy_m0ey8vI3N6wcrop12295.0,-1024.0.jpg",ramp,ramp
"ramp/O68RPTqhItj7HoWACuYxJQcrop3063.0,-746.0.jpg",ramp,ramp
"ramp/tc1A0er8kjkZQufXdiDcGAcrop10200.0,-281.0.jpg",ramp,ramp
"ramp/cpBmeRzcgJe_Dd-sh-Xdpwcrop4603.0,-574.0.jpg",ramp,ramp
"missing_ramp/yGVUb9aH5ENvW5ZfMy4a8Qcrop6519.0,-310.0.jpg",missing_ramp,obstruction
